unique_id	wt_id	SNP	rna_3_wt_med	rna_4_wt_med	rna_5_wt_med	rna_6_wt_med	rna_7_wt_med	rna_8_wt_med	rna_9_wt_med	rna_10_wt_med	rna_11_wt_med	rna_12_wt_med	rna_13_wt_med	rna_14_wt_med	combined_wt_med	rna_3_snp_med	rna_4_snp_med	rna_5_snp_med	rna_6_snp_med	rna_7_snp_med	rna_8_snp_med	rna_9_snp_med	rna_10_snp_med	rna_11_snp_med	rna_12_snp_med	rna_13_snp_med	rna_14_snp_med	combined_snp_med	rna_3_l2fc	rna_4_l2fc	rna_5_l2fc	rna_6_l2fc	rna_7_l2fc	rna_8_l2fc	rna_9_l2fc	rna_10_l2fc	rna_11_l2fc	rna_12_l2fc	rna_13_l2fc	rna_14_l2fc	combined_l2fc	rna_3_pval	rna_4_pval	rna_5_pval	rna_6_pval	rna_7_pval	rna_8_pval	rna_9_pval	rna_10_pval	rna_11_pval	rna_12_pval	rna_13_pval	rna_14_pval	combined_pval	rna_3_padj	rna_4_padj	rna_5_padj	rna_6_padj	rna_7_padj	rna_8_padj	rna_9_padj	rna_10_padj	rna_11_padj	rna_12_padj	rna_13_padj	rna_14_padj	combined_padj	rna_3_sig	rna_4_sig	rna_5_sig	rna_6_sig	rna_7_sig	rna_8_sig	rna_9_sig	rna_10_sig	rna_11_sig	rna_12_sig	rna_13_sig	rna_14_sig	combined_sig	downsamp_sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.2.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.0.0	rs71334202	0.6715547658429342	1.0192248897594562	0.5230380130876308	0.3631289879372547	0.7093297417865935	0.9757923128780832	0.4596155531945002	0.5491272591340634	0.6109457416750302	0.7633066470589598	0.8245152327549147	0.659465759255258	0.6774204086970564	1.6070278318748525	1.4190128335120953	0.9972080237949827	0.5944999648603246	1.6106640395319685	1.260552990195628	1.0325055176438904	1.3629638144919394	1.3272341500358482	1.2269217791937845	1.363543076401242	1.3868021949000615	1.2657446847030516	0.9354730660319184	0.39978794375263904	0.474170010707352	0.23137097692306996	0.901334297745375	0.28476067731754484	0.5728899644493902	0.813836555357876	0.716288408360818	0.46361513213482475	0.5390278436463273	0.7273364356448035	0.5883242760059949	0.0187859264625	0.105664631095	0.361218104761	0.216719559135	0.0374126139833	0.253741740693	0.116187990183	0.237368605078	0.0267271087754	0.170821264488	0.0201846528804	0.129198935732	8.67501809602e-06	1	1	1	1	1	1	1	1	1	1	1	1	0.00726966516446	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.3.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.0.0	rs5030707	0.6715547658429342	1.0192248897594562	0.5230380130876308	0.3631289879372547	0.7093297417865935	0.9757923128780832	0.4596155531945002	0.5491272591340634	0.6109457416750302	0.7633066470589598	0.8245152327549147	0.659465759255258	0.6774204086970564	0.2633243982200546	0.6081176604215578	0.7690704838700689	0.047712321860574856	0.6147799452151419	0.3930488685044552	0.41016386323996024	0.5588807117283437	0.4303814932861987	0.5522449816970673	0.6910135604328786	0.6854731417140215	0.5020176191825271	-0.40823036762287956	-0.41110722933789845	0.24603247078243817	-0.31541666607667984	-0.09454979657145157	-0.582743444373628	-0.04945168995453997	0.009753452594280398	-0.18056424838883156	-0.21106166536189253	-0.13350167232203602	0.02600738245876355	-0.17540278951452962	0.397602565759	0.0785847853765	0.493479697885	1.0	0.662555609067	0.333666485083	0.967868365621	0.60051573606	0.696989544957	0.572794651112	0.919784795402	0.412754243182	1.0	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.3.1	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:23618557..23618671,-__1579.1.0.0	rs73318135,rs71334202,rs5030707	0.6715547658429342	1.0192248897594562	0.5230380130876308	0.3631289879372547	0.7093297417865935	0.9757923128780832	0.4596155531945002	0.5491272591340634	0.6109457416750302	0.7633066470589598	0.8245152327549147	0.659465759255258	0.6774204086970564	1.5480938531355308	1.6966027925671086	1.3310304316196695	1.2687521823299257	1.4757449494374142	1.560620604094673	1.1894853470954683	0.9584139932743203	1.4103294993594842	1.286997458093716	1.2816292806962335	1.2642944871246635	1.3559995732356838	0.8765390872925967	0.6773779028076523	0.8079924185320387	0.905623194392671	0.7664152076508207	0.5848282912165899	0.7298697939009681	0.40928673414025696	0.7993837576844539	0.5236908110347562	0.4571140479413188	0.6048287278694056	0.6785791645386273	0.00849533044186	0.00372807519702	0.226876581559	0.0638838408606	0.00153065306427	0.0276615481105	0.0374147936077	0.119339994516	0.00251850159852	0.0148073726126	0.0959193233604	0.0531733827136	1.36542449291e-11	1	0.753071189799	1	1	0.313783878175	1	1	1	0.518811329295	1	1	1	3.0995135989e-09	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:25228655..25228769,+__1580.1.1.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:25228655..25228769,+__1580.1.0.0	rs6132822	-0.5729701546115576	-0.4531675625762186	0.734169275720975	0.36509409389063374	-0.8659322426784235	0.6515997118476916	0.04017501971903427	0.26953930172783525	0.2120159957573564	0.5864601013467181	-0.2577397744484986	2.515581024870038	0.2687353992137987	1.3634545431120377	1.2206595993990417	-0.19032464394324367	-0.09515755542216066	1.3185172712253208	1.3167762829478389	1.2485706213597327	0.3501606059849576	1.5904841882268852	-0.1971974886668424	2.0209079478295604	0.11589415274116366	0.8385621270661909	1.9364246977235955	1.6738271619752603	-0.9244939196642187	-0.4602516493127944	2.1844495139037443	0.6651765711001473	1.2083956016406985	0.08062130425712233	1.3784681924695288	-0.7836575900135605	2.278647722278059	-2.3996868721288744	0.5698267278523924	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.1.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.0.0	rs187449369	0.9876106735567894	2.123948203749794	-0.895115550707799	0.04737149688945941		-1.9597876669159116	-0.20259529107404972	0.3114428863169316	1.5186367348240657		-0.9218039466865425	-1.3873803032732281	-0.037767276332049085	2.5701483209328657	1.9680117784178552	2.4614306218556736	2.3537584917386103	2.840513800803804	2.692551357435838	1.8402785999493585	1.7139588630091875	0.1750010127072605	0.5488105332224527	2.6769073379525805	0.7321907895009382	1.881130125627202	1.5825376473760762	-0.15593642533193863	3.3565461725634727	2.306386994849151		4.6523390243517495	2.042873891023408	1.402515976692256	-1.3436357221168052		3.598711284639123	2.119571092774166	1.9561909936820658	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.2.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.0.0	rs75667555	0.9876106735567894	2.123948203749794	-0.895115550707799	0.04737149688945941		-1.9597876669159116	-0.20259529107404972	0.3114428863169316	1.5186367348240657		-0.9218039466865425	-1.3873803032732281	-0.037767276332049085	-0.010665582066617309	0.8469110759424783			1.5875976548848603	0.2525846984017713	0.14219728302214762	0.5880950563680517	-2.570849455549169	-0.4009385791848159	-0.870554673186599	-1.0649259852409492	-0.15005485066088411	-0.9982762556234067	-1.2770371278073156				2.212372365317683	0.34479257409619735	0.2766521700511201	-4.0894861903732345		0.05124927349994357	0.322454318032279	-0.3946598591008418	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.2.1	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.0.0	rs187449369,rs75667555	0.9876106735567894	2.123948203749794	-0.895115550707799	0.04737149688945941		-1.9597876669159116	-0.20259529107404972	0.3114428863169316	1.5186367348240657		-0.9218039466865425	-1.3873803032732281	-0.037767276332049085	0.011587594041613173	-1.32394189082141	-0.4859271844767923	0.7619456224390336	0.43057625093229596	-0.46015314079590813	0.9354399838732532	-0.7729340532231417	-0.4933579431730415	0.3676144961488836	-0.012656503298855842	-1.2332741307159407	-0.18959007492250088	-0.9760230795151763	-3.447890094571204	0.40918836623100674	0.7145741255495742		1.4996345261200035	1.138035274947303	-1.0843769395400733	-2.011994677997107		0.9091474433876867	0.15410617255728742	-0.26955988828306987	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:3776356..3776470,+__1583.1.1.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:3776356..3776470,+__1583.1.0.0	rs3761219	-0.6282040777938563	-0.0585839090127713	-0.5844260866781674	-0.0769989487051816	-0.4650856187951833	-0.0827480567285122	-0.4912312238083518	-0.4107620895066754	-0.5736248885760636	0.26258717698786144	-0.25663286893510595	-0.3239347047096781	-0.30747044135514046	-0.2377560427843493	-0.09670326239537752	-0.02029747053654432	-0.021361940724117782	-0.028574296632303414	-0.02107572454495619	-0.4955184321261447	-0.27004214289392126	-0.2574294144818752	0.14039279174240618	-0.26794722615145466	0.027991858463636703	-0.12902677525541678	0.39044803500950703	-0.03811935338260622	0.5641286161416231	0.05563700798106382	0.43651132216287986	0.06167233218355601	-0.00428720831779289	0.14071994661275417	0.31619547409418847	-0.12219438524545526	-0.011314357216348714	0.35192656317331483	0.1784436660997237	0.444064484515	0.88258056334	0.0286240283844	0.662555609067	0.13967914143	0.554657938956	0.493479697885	0.978575937473	0.657696241675	0.701958331003	0.375513989452	0.460209502412	0.629927015475	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:3776356..3776470,+__1583.1.2.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:3776356..3776470,+__1583.1.0.0	rs3761220	-0.6282040777938563	-0.0585839090127713	-0.5844260866781674	-0.0769989487051816	-0.4650856187951833	-0.0827480567285122	-0.4912312238083518	-0.4107620895066754	-0.5736248885760636	0.26258717698786144	-0.25663286893510595	-0.3239347047096781	-0.30747044135514046	-0.4161464113414017	-0.2455833159912235	-0.3255338139908817	-0.3779363701754537	-0.2577491575020339	-0.6990384685710979	-0.48468367133358736	-0.3741569610266182	-0.252253743824459	-0.3355616118240809	-0.09678964385241033	-0.7608971851713249	-0.38552752955038105	0.21205766645245466	-0.1869994069784522	0.2588922726872857	-0.3009374214702721	0.20733646129314937	-0.6162904118425857	0.006547552474764462	0.0366051284800572	0.32137114475160466	-0.5981487888119423	0.1598432250826956	-0.43696248046164676	-0.07805708819524061	0.706946403854	0.967868733231	0.946473618223	0.119339994516	0.468411351413	0.129198935732	0.90381429355	0.279742372288	0.935789553219	0.0412580447575	0.301187193336	0.0224514477182	0.453602211666	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr20:3776356..3776470,+__1583.1.2.1	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:3776356..3776470,+__1583.1.0.0	rs3761219,rs3761220	-0.6282040777938563	-0.0585839090127713	-0.5844260866781674	-0.0769989487051816	-0.4650856187951833	-0.0827480567285122	-0.4912312238083518	-0.4107620895066754	-0.5736248885760636	0.26258717698786144	-0.25663286893510595	-0.3239347047096781	-0.30747044135514046	-0.2938750150473609	-0.13927917266703171	0.07941827925919663	0.14066840892270233	0.30156627323048085	-0.2285274259913509	0.08706990327339464	-0.3181068364505504	0.2691242420228805	-0.18179701985511576	0.2638346051982978	0.05429003667946404	0.00286552321458393	0.33432906274649543	-0.08069526365426041	0.6638443659373641	0.21766735762788392	0.7666518920256642	-0.1457793692628387	0.5783011270817464	0.09265525305612504	0.8427491305989441	-0.4443841968429772	0.5204674741334038	0.37822474138914214	0.3103359645697244	0.519249062249	0.967868733231	0.0120431385799	0.957167318493	0.00389134425826	0.914457985151	0.125844655769	0.63839046467	0.333666485083	0.164611994543	0.104229562843	0.619322774121	0.1867578152	1	1	1	1	0.797725572943	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:3776877..3776991,+__1584.1.1.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:3776877..3776991,+__1584.1.0.0	rs6116042	-0.6299016717869247	-0.9266884663474242	-0.5981904988492206	-1.5437118893512092	-1.1146698165380566	-0.7922881329154171	-1.003635308071906	-0.6616879327682319	-0.6918654247221362	-1.0355558425604539	-0.9440599129631264	-0.866083452815926	-0.9006948624741695	-1.052065923497537	-0.8497405706576879	-1.3484415128605685	-1.108772158996934	-0.9495153172871108	-1.2898624068223916	-1.054761676601362	-1.135075231292363	-1.3830804501806166	-1.0511481923913306	-0.8983524734446974	-0.7246822022087723	-1.0704581763534475	-0.4221642517106122	0.07694789568973626	-0.7502510140113479	0.43493973035427524	0.16515449925094583	-0.4975742739069745	-0.05112636852945607	-0.4733872985241312	-0.6912150254584805	-0.015592349830876762	0.04570743951842904	0.1414012506071537	-0.16976331387927823	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr20:62372641..62372755,+__1585.1.1.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:62372641..62372755,+__1585.1.0.0	rs4809221	-0.7482664998409597	-0.818879907017199	-1.0432123879332076	-1.0285569061005042	-0.7538286306698011	-0.8734483012085716	-0.5322395912367518	-0.5126729068244946	-0.4032467026541318	-0.7082321547376451	-0.3379044411998219	-0.5417863040368629	-0.6918562277883292	-0.6547628540177608	-0.6188731103362063	-0.7196663728019571	-0.5278581729578206	-0.3446169998211305	-0.5426624781736521	-0.474530840330443	-0.07300417532293164	-0.6969268474284539	-0.4846056195436284	-0.8974816744665013	-0.8305671994795636	-0.572129695390004	0.09350364582319892	0.20000679668099275	0.3235460151312505	0.5006987331426836	0.4092116308486706	0.33078582303491955	0.05770875090630878	0.439668731501563	-0.2936801447743221	0.2236265351940167	-0.5595772332666794	-0.2887808954427007	0.11972653239832519	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	0.861430881609	0.809021331888	0.85089220831	0.361218104761	0.428242856315	0.672324307433	NA__no_active_tile	0.428242856315	0.216719559135	0.75443970302	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	1	1	1	1	1	1	NA__no_active_tile	1	1	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	not sig	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.1.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.0.0	rs2070610	1.9306121218747763	1.9810484590103987	1.5320842145534752	1.2818129322210814	1.5939420603746466	1.6885564541232878	1.4230634920618304	1.6809714591436817	1.7864732461419845	1.7791357569895765	1.6500080976897649	2.127872217896762	1.704631709340105	1.5002874308148413	1.676956366923391	1.567031642883998	1.5433127321356288	1.7327892201282757	1.771186638867172	1.7354519743593635	1.7324456245611588	1.573545001914109	1.5602816894333364	1.7666973161446942	1.8937494317709223	1.6711445891614074	-0.430324691059935	-0.3040920920870078	0.03494742833052289	0.2614997999145474	0.13884715975362916	0.08263018474388417	0.31238848229753313	0.05147416541747707	-0.21292824422787548	-0.21885406755624004	0.1166892184549293	-0.2341227861258397	-0.033487120178697906	0.0932701621097	0.320413072024	0.706946403854	0.628827692687	0.412754243182	0.412754243182	0.595849425807	0.354199901149	0.170821264488	0.125844655769	0.301187193336	0.270885072145	0.0867488016608	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.2.0	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.0.0	rs2012645	1.9306121218747763	1.9810484590103987	1.5320842145534752	1.2818129322210814	1.5939420603746466	1.6885564541232878	1.4230634920618304	1.6809714591436817	1.7864732461419845	1.7791357569895765	1.6500080976897649	2.127872217896762	1.704631709340105	1.6204448511357006	1.5246668186075654	1.0481831067122074	1.3238084410183124	1.5895711789678149	1.4954221972159822	1.2699629921196736	1.7328569406894143	1.3972810131602318	1.5623532637920532	1.5619572934660682	1.4589997205875125	1.465458984789378	-0.3101672707390757	-0.45638164040283336	-0.48390110784126783	0.04199550879723102	-0.004370881406831728	-0.19313425690730557	-0.1531004999421568	0.05188548154573258	-0.38919223298175276	-0.2167824931975233	-0.08805080422369671	-0.6688724973092495	-0.23917272455072744	0.0426112802219	0.0658387268341	0.0856734395523	0.581963029585	0.0258200569765	0.0499532058383	0.420456664513	0.160571027722	0.119339994516	0.0361990958252	0.113101776132	0.00175684955224	1.30717991671e-06	1	1	1	1	1	1	1	1	1	1	1	1	0.0010954167702	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.2.1	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.0.0	rs2070610,rs2012645	1.9306121218747763	1.9810484590103987	1.5320842145534752	1.2818129322210814	1.5939420603746466	1.6885564541232878	1.4230634920618304	1.6809714591436817	1.7864732461419845	1.7791357569895765	1.6500080976897649	2.127872217896762	1.704631709340105	0.9801918245291321	0.9158051675125018	0.7681212601975564	0.4878065563742814	0.6711109629212897	0.8405107304935712	1.185676175920053	1.3241004904033036	1.0282662200932557	1.0980875678114808	0.9790636939284166	0.9899554313529818	0.9390580067948188	-0.9504202973456441	-1.0652432914978969	-0.7639629543559188	-0.7940063758468	-0.9228310974533569	-0.8480457236297166	-0.23738731614177744	-0.35687096874037816	-0.7582070260487288	-0.6810481891780957	-0.6709444037613482	-1.13791678654378	-0.7655737025452868	0.00993701022923	0.00668210963275	0.0216734048733	0.02911414697	0.000751093855117	0.00167824394514	0.0583274625199	0.0638899216795	0.00628638586805	0.001756635469	0.00784715402968	0.00133155906714	5.22179088981e-17	1	1	1	1	0.153974240299	0.337327032974	1	1	1	0.365380177551	1	0.274301167831	1.18534653199e-14	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	sig
