SNP	unique_id	HepG2_ref_activ	HepG2_alt_activ	HepG2_effect_size	HepG2_padj	HepG2_sig_status	HepG2_downsampled_sig_status	K562_ref_activ	K562_alt_activ	K562_effect_size	K562_padj	K562_sig_status
rs10978594	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chr9:99449259..99449373,+__923.1.1.0	0.2375931576659627	-0.1921133220967894	-0.42970647976275206	4.5651395404073565e-09	sig	not sig	0.9441052368068406	0.08713119809494183	-0.8569740387118988	1.0	not sig
rs2499827	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chrX:102024009..102024123,+__924.1.1.0	3.6305614896030516	3.680723767308399	0.05016227770534772	1.0	not sig	not sig	2.982084527471308	2.9779555160174693	-0.004129011453838594	1.0	not sig
rs2499827,rs149119626	WILDTYPE_SNP_PLUS_HAPLO__Lincrna.noflip.NA__chrX:102024009..102024123,+__924.1.1.1	3.6305614896030516	3.56396965626962	-0.06659183333343055	1.0	not sig	not sig	2.982084527471308	2.9078498291093986	-0.0742346983619091	1.0	not sig
rs2301952	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chrX:114957217..114957331,+__927.1.1.0	-0.6001691054964828	-1.0094898089849236	-0.4093207034884408	4.990023327969514e-06	sig	not sig	-1.7945312343834596	-2.7798874977332337	-0.9853562633497746		
rs5991048	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chrX:115085410..115085524,-__928.1.1.0	-0.4586552700377137	-0.4058675780243	0.052787692013413656	1.0	not sig	not sig	-2.5569003724233736	-2.1793080695322593	0.3775923028911141		
rs57673335	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chrX:134555829..134555943,+__931.1.1.0	-0.3757254895437157	-0.4483430460031505	-0.07261755645943477				1.0788813826473758	-0.7889673185360366	-1.8678487011834124		
rs67963969	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chrX:46187043..46187157,-__937.1.1.0	-1.3454097472749649	-1.5143465662275488	-0.16893681895258372				-2.326145961852278	-2.7349112390500756	-0.4087652771977972		
rs174140	WILDTYPE_SNP_INDIV__Lincrna.noflip.NA__chrX:73511864..73511978,-__946.1.1.0	-0.23459930714504162	-0.331306608449592	-0.09670730130455037	1.0	not sig	not sig	0.08983818135222707	-0.05298711847961779	-0.1428252998318449	1.0	not sig
rs1663850	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:145076059..145076173,-__951.1.1.0	-1.7050594616093016	-1.5098904442568195	0.19516901735248196				-1.7089811623374564	-1.1744260721908237	0.5345550901466326		
rs1663849	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:145076059..145076173,-__951.1.2.0	-1.7050594616093016	-1.3040829200005477	0.40097654160875384				-1.7089811623374564	-1.3422646860736815	0.3667164762637749		
rs1663850,rs1663849	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr1:145076059..145076173,-__951.1.2.1	-1.7050594616093016	-1.2473887275421405	0.45767073406716113				-1.7089811623374564	-1.4478759155826926	0.261105246754764		
rs587645085	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:150946895..150947009,-__953.1.1.0	0.9083289546614539	0.4345676961394142	-0.47376125852204004				-1.3978523955266566	1.2321249020923764	1.7312934257528723		
rs587703995	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:150946895..150947009,-__953.1.2.0	0.9083289546614539	-0.23527135712615688	-1.1436003117876108				-1.3978523955266566	-0.2940793775341441	1.1220431079151547		
rs587645085,rs587703995	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr1:150946895..150947009,-__953.1.2.1	0.9083289546614539	0.2687696788903525	-0.6395592757711015				-1.3978523955266566	0.42117206104356497	2.452660017838602		
rs12027029	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr1:153939883..153939997,+__954.1.1.0	-0.6969021730266406	-0.04416160080642758	0.652740572220213	7.39983290043747e-31	sig	sig	-1.2399046730520868	0.6203341805051663	1.860238853557253	3.4512381041675174e-19	sig
rs1408664	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:160147114..160147228,+__957.1.1.0	-0.98568906506522	-1.310070525005731	-0.3243814599405109	1.0	not sig	not sig	0.7329817951107694	-2.3313583730193934	-3.0643401681301623	5.237824346774187e-11	sig
rs115368522	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:175162049..175162163,-__960.1.1.0	0.1725819792879614	0.24346039480989248	0.0708784155219311	1.0	not sig	not sig	-1.9997266167864036	-2.146229329227773	-0.1465027124413691		
rs112714304	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr1:179851151..179851265,+__961.1.1.0	-1.6707319253988564	-1.3928747846185277	0.2778571407803287				-2.890894065444858	-2.5377829614863208	0.3531111039585373		
rs113821980,rs112714304	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr1:179851151..179851265,+__961.1.1.1	-1.6707319253988564	-1.3315978824620256	0.3391340429368308				-2.890894065444858	-2.2611296380875414	0.629764427357317		
rs149948577	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr1:46769244..46769358,+__968.1.1.0	1.8462681140471713	1.9056744859019812	0.05940637185480983	1.0	not sig	not sig	0.7705769348784778	0.3770356951524858	-0.39354123972599203	1.0	not sig
rs1332332	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr10:91102409..91102523,-__978.1.1.0	-1.1798138651506511	-1.2239446810671009	-0.044130815916450045				-2.1872486647280236	-2.549086272800065	-0.3618376080720417		
rs1332333	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr10:91102409..91102523,-__978.1.2.0	-1.1798138651506511	-1.0597171723340928	0.12009669281655809	1.0	not sig	not sig	-2.1872486647280236	-2.2028415905506518	-0.015592925822628112		
rs1332332,rs1332333	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr10:91102409..91102523,-__978.1.2.1	-1.1798138651506511	-0.919746749895188	0.26006711525546317	1.0	not sig	not sig	-2.1872486647280236	-1.8289885435599178	0.35826012116810596		
rs3802866	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:118095758..118095872,-__980.1.1.0	-2.5310507222402734	-2.3173432418008946	0.21370748043937884				-3.4717029745348427	-3.3730669043303156	0.09863607020452725		
rs17552226	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:118927851..118927965,-__981.1.1.0	-0.35034164434706555	-0.8918227619952391	-0.4500047345906297					0.645699018714551			
rs150102860	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:17756264..17756378,+__983.1.1.0	-0.1107478993802412	0.5855347851549	0.6962826845351412				-0.39715570255976496	1.3720351756210043	1.7267506485410948		
rs28526619	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:17756264..17756378,+__983.1.2.0	-0.1107478993802412	-0.5152785876419658	-0.40453068826172456				-0.39715570255976496	-1.7520022668481818	-1.3548465642884169		
rs150102860,rs28526619	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr11:17756264..17756378,+__983.1.2.1	-0.1107478993802412	0.35703871092289097	0.46778661030313223				-0.39715570255976496	0.9189403667121249	0.7103500184401567		
rs117104239	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr11:72145537..72145651,-__989.1.1.0	2.1485844885996017	0.5535418140374527	-1.5950426745621489	1.0488675614613732e-110	sig	sig	2.618073055984092	0.1899417203259341	-2.4281313356581573	1.2104790526700411e-30	sig
rs113620982	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:124086630..124086744,+__996.1.1.0	-1.1466903092739835	-1.3700405617364542	-0.22335025246247095				-1.9869763298542922	-2.1786075580151048	-0.19163122816081252		
rs191752208	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:124873335..124873449,-__997.1.1.0	-0.5154939618398157	-0.6459865474353691	-0.1304925855955533	1.0	not sig	not sig	-1.140291060530236	-1.3994129904587365	-0.25912192992850036	1.0	not sig
rs11052033	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:32655017..32655131,+__999.1.1.0	-1.5808822103909945	-1.6350603280422862	-0.05417811765129162				-2.277183318526749	-2.94202697078288	-0.6648436522561317		
rs16958936	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr13:102104846..102104960,+__1007.1.1.0	-1.575919927698209	-1.4852253474032875	0.0906945802949216				-3.0865041495588	-3.204247743144748	-0.11774359358594855		
rs7323665	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr13:51796427..51796541,+__1014.1.1.0	-0.114656052332521	-0.1905808069635683	-0.07592475463104732				-0.3171460511214285	-2.2882416005448087	-3.2007037330968244		
rs117562093	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:24521139..24521253,+__1018.1.1.0	0.44260260656293954	0.45428115378153294	0.011678547218593396				0.7436513499465205	0.7477919844529446	0.004140634506424157		
rs75301896	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:92413341..92413455,-__1022.1.1.0	-1.507701499471522	-1.695396375151189	-0.18769487567966645				-2.3874327904905845	-2.647247096206473	-0.2598143057158886		
rs11631604	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr15:100273601..100273715,-__1023.1.1.0	1.6628145683816244	1.617255128294097	-0.045559440087527214	1.0	not sig	not sig	2.328818822716277	2.375546214087297	0.04672739137102	1.0	not sig
rs183900604,rs35747287,rs11631604	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr15:100273601..100273715,-__1023.1.1.1	1.6628145683816244	1.3227187575316455	-0.3400958108499788	3.08866383414204e-14	sig	sig	2.328818822716277	2.108553925802988	-0.22026489691328896	1.0	not sig
rs78402474	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:101142755..101142869,+__1024.1.1.0	0.310751292555155	0.19631282043001122	-0.1144384721251438	1.0	not sig	not sig	-2.7509925155413226	-2.2395563663556235	0.5114361491856985		
rs35787586	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:19079149..19079263,+__1031.1.1.0	3.4035219622801782	3.129380020997362	-0.27414194128281655	4.3099875440391933e-10	sig	not sig	3.0928520788728555	3.008314251387245	-0.08453782748561023	1.0	not sig
rs115694700	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr17:34900775..34900889,+__1038.1.1.0	-0.8156838745044207	-0.6462317434344804	0.1694521310699402	1.0	not sig	not sig	-2.150988841990798	-1.4843520538471928	0.6666367881436048		
rs3736166	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr17:34900775..34900889,+__1038.1.2.0	-0.8156838745044207	-0.29074628380586504	0.5249375906985555	6.562344173962703e-12	sig	sig	-2.150988841990798	-0.781088802659038	1.3699000393317595	1.0	not sig
rs3736167	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr17:34900775..34900889,+__1038.1.3.0	-0.8156838745044207	-0.9659979550976855	-0.15031408059326481	1.0	not sig	not sig	-2.150988841990798	-2.3095317460108644	-0.1585429040200667		
rs115694700,rs3736166,rs3736167	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr17:34900775..34900889,+__1038.1.3.1	-0.8156838745044207	-0.7040662138899062	0.1116176606145145	1.0	not sig	not sig	-2.150988841990798	-1.5061349549553198	0.6448538870354779		
rs28372907	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr17:5372218..5372332,-__1039.1.1.0	-0.5220637631801568	-0.6015764274458458	-0.07951266426568913	1.0	not sig	not sig	-1.5477076616374772	-1.441276777748445	0.10643088388903225	1.0	not sig
rs7217708	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr17:9862777..9862891,-__1043.1.1.0	0.10884770934147908	0.3723466325359308	0.26349892319445173	1.0	not sig	not sig	-1.329443298557384	-0.9417612233983942	0.3876820751589899	1.0	not sig
rs5936	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr2:128180784..128180898,+__1052.1.1.0	-1.059751906468078	-1.2160198624710226	-0.1562679560029447				-1.49714059164242	-1.3491257898255458	0.14801480181687435		
rs149288544	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr2:128283978..128284092,-__1053.1.1.0	1.1624322851330746	1.1752964007857114	0.012864115652636787	1.0	not sig	not sig	-1.2314942087250054	-1.313254208268909	-0.08175999954390334	1.0	not sig
rs17522960	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr2:128283978..128284092,-__1053.1.2.0	1.1624322851330746	1.5315300945071264	0.36909780937405184	1.1271977241849226e-20	sig	sig	-1.2314942087250054	-0.17817799242152754	1.0533162163034782	2.4765605528141495e-08	sig
rs149288544,rs17522960	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr2:128283978..128284092,-__1053.1.2.1	1.1624322851330746	1.5781372935104203	0.4157050083773455	1.5620672197451177e-36	sig	sig	-1.2314942087250054	-0.5135561648189841	0.7179380439060213	4.570164801509747e-05	sig
rs2516834	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr2:99771457..99771571,+__1064.1.1.0	1.095717825410976	0.9164916666421602	-0.1792261587688159	0.982943705609399	not sig	not sig	0.19275298651805364	-0.30870771744189496	-0.5014607039599486	0.03739629980901476	sig
rs6783790	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr3:149375223..149375337,-__1071.1.1.0	-1.1588709801436554	-1.1478673454019728	0.011003634741682866				-2.838344952352119	-2.154398829625585	0.6839461227265333		
rs79601953	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr3:159557769..159557883,+__1072.1.1.0	-0.4299093906168596	-0.4167799883545569	0.013129402262302766	1.0	not sig	not sig	-2.613883849741937	-2.61831311169294	-0.004429261951002239		
rs116661841	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr3:184529904..184530018,+__1073.1.1.0	2.4307057447639213	2.645103161156665	0.2143974163927436	1.0	not sig	not sig	2.2378225451219045	2.399781424624899	0.16195887950299465	1.0	not sig
rs7640976	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr3:184529904..184530018,+__1073.1.2.0	2.4307057447639213	2.9303471939021595	0.4996414491382379	1.8236716972225255e-09	sig	not sig	2.2378225451219045	2.4659037801654833	0.22808123504357875	1.0	not sig
rs116661841,rs7640976	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr3:184529904..184530018,+__1073.1.2.1	2.4307057447639213	2.772360414550718	0.3416546697867968	1.743354386758841e-05	sig	not sig	2.2378225451219045	2.336904204523497	0.09908165940159203	1.0	not sig
rs3806689	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr3:186435038..186435152,+__1074.1.1.0	-0.7475268681739542	-1.2585757146103878	-0.5110488464364336	1.0	not sig	not sig	-1.9632664115504557	-2.192324574212652	-0.22905816266219647		
rs368093271	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr4:40058390..40058504,+__1085.1.1.0	-0.2275842464518062	-1.0736639673464952	-0.8379892154640742				0.2796677878035707	-1.051426739339739	-1.855943615788789		
rs111670008	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr4:89300004..89300118,+__1086.1.1.0	-0.9058818560722752	-1.0530437708582936	-0.1471619147860186				-2.2053437117355092	-2.563068439137518	-0.3577247274020085		
rs17171770	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr5:137514778..137514892,+__1088.1.1.0	-0.6476373906476062	-0.8425986215502651	-0.19496123090265874	1.0	not sig	not sig	-2.1818015909653012	-2.4449055662563137	-0.26310397529101265		
rs17171772	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr5:137514778..137514892,+__1088.1.2.0	-0.6476373906476062	-0.6959568542350549	-0.048319463587448847	1.0	not sig	not sig	-2.1818015909653012	-2.1442774705526766	0.03752412041262504		
rs17171770,rs17171772	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr5:137514778..137514892,+__1088.1.2.1	-0.6476373906476062	-0.8959070653824838	-0.24826967473487763	0.006842379091385334	sig	not sig	-2.1818015909653012	-2.3693287716276443	-0.1875271806623428		
rs11540215	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr5:145562057..145562171,-__1089.1.1.0	-1.0419502531794864	-1.1933300251085175	-0.151379771929031				-2.476685169047914	-2.572420744795809	-0.09573557574789471		
rs11963039	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:147525608..147525722,+__1095.1.1.0	-1.3299824211885969	-1.394303202269776	-0.06432078108117936				-2.6542842481585645	-2.769552486527639	-0.11526823836907474		
rs190331938	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr6:149969767..149969881,-__1096.1.1.0	1.4663127757786454	1.5574239150647953	0.09111113928614971	1.0	not sig	not sig	1.049857596319155	0.633561863401771	-0.416295732917384	1.0	not sig
rs183571508	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:163148952..163149066,+__1097.1.1.0	-0.7105025955577765	-0.7804921912302062	-0.06998959567242952	1.0	not sig	not sig	-1.6942904043932885	-1.583324382776665	0.11096602161662347	1.0	not sig
rs68144677	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:163148952..163149066,+__1097.1.2.0	-0.7105025955577765	-0.16278513857588087	0.5477174569818958	1.1453462255462436e-28	sig	sig	-1.6942904043932885	-0.7643549435513222	0.9299354608419665	0.005275399616800744	sig
rs9347683	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:163148952..163149066,+__1097.1.3.0	-0.7105025955577765	-0.48461501329546386	0.22588758226231268	1.0	not sig	not sig	-1.6942904043932885	-1.5338155605261454	0.16047484386714317	1.0	not sig
rs183571508,rs68144677,rs9347683	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr6:163148952..163149066,+__1097.1.3.1	-0.7105025955577765	-0.31567111000247267	0.39483148555530395	4.4994801880567246e-08	sig	not sig	-1.6942904043932885	-1.2336768998793954	0.4606135045138932	1.0	not sig
rs150455546	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:2988811..2988925,+__1098.1.1.0	-0.6103530381875937	-0.6899717038679872	-0.07961866568039361	1.0	not sig	not sig	-1.8033861316856032	-2.0102599166508544	-0.20687378496525077		
rs2516498	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr6:31465842..31465956,+__1099.1.1.0	-1.4016832223885591	-1.201929716616436	0.19975350577212295				-2.46313466298316	-2.2607822341909896	0.20235242879217102		
rs2516497	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr6:31465842..31465956,+__1099.1.2.0	-1.4016832223885591	-1.5538038624055925	-0.15212064001703327				-2.46313466298316	-2.600444013045344	-0.1373093500621838		
rs3828916	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr6:31465842..31465956,+__1099.1.3.0	-1.4016832223885591	-1.296165164686584	0.10551805770197509				-2.46313466298316	-2.5169383651946853	-0.05380370221152486		
rs3828917	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr6:31465842..31465956,+__1099.1.4.0	-1.4016832223885591	-1.2807613667373865	0.12092185565117237				-2.46313466298316	-2.300694608624779	0.16244005435838155		
rs114861390,rs2516498,rs2516497,rs3828916,rs3828917	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr6:31465842..31465956,+__1099.1.4.1	-1.4016832223885591	-1.1867884885466418	0.21489473384191718				-2.46313466298316	-2.5337106934807396	-0.07057603049757921		
rs2274578	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:41888791..41888905,-__1101.1.1.0	3.0743897869022505	3.0376078358546734	-0.036781951047577165	1.0	not sig	not sig	2.8217386008352605	2.6668061763915114	-0.15493242444374955	1.0	not sig
rs45452496	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr6:80714245..80714359,+__1103.1.1.0	1.7229235513984051	2.0032349708553245	0.2803114194569192	1.787026382958708e-05	sig	not sig	2.2195610268674315	2.4405821368040415	0.22102110993660976	0.07773955026067224	not sig
rs71518378	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr7:1199731..1199845,-__1106.1.1.0	-0.6952041275216194	-0.7594876040591729	-0.0642834765375534	1.0	not sig	not sig	-2.351496735585019	-2.957250159205651	-0.6057534236206319		
rs6946684	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr7:1199731..1199845,-__1106.1.2.0	-0.6952041275216194	-0.7854192814334655	-0.09021515391184602	1.0	not sig	not sig	-2.351496735585019	-2.9138651450217212	-0.562368409436702		
rs79849558	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr7:1199731..1199845,-__1106.1.3.0	-0.6952041275216194	-0.7314876855191447	-0.03628355799752534	1.0	not sig	not sig	-2.351496735585019	-2.7989033874297875	-0.4474066518447687		
rs11767061	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr7:1199731..1199845,-__1106.1.4.0	-0.6952041275216194	-0.6449611794329818	0.050242948088637614	1.0	not sig	not sig	-2.351496735585019	-3.0459410752063247	-0.6944443396213055		
rs71518378,rs6946684,rs79849558,rs11767061	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr7:1199731..1199845,-__1106.1.4.1	-0.6952041275216194	-0.981901697111636	-0.2866975695900166	0.0015710205491124023	sig	not sig	-2.351496735585019	-3.0289215440424244	-0.6774248084574053		
rs11983759	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr7:44621849..44621963,-__1108.1.1.0	0.896235389071696	0.660047789114547	-0.23618759995714886	4.101392896877301e-05	sig	not sig	0.2787314267754604	-0.36121914086257256	-0.6399505676380329	0.020658370488433865	sig
rs148639490	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr8:142011228..142011342,-__1113.1.1.0	-0.6726257794517481	-0.7691886007351362	-0.09656282128338821				0.2523526502882654	-0.6624341691567993	-1.4573116694378132		
rs71499040	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr8:1711901..1712015,+__1114.1.1.0	0.7997087923461796	0.5616702280360218	-0.23803856431015794				1.6699140599634266	1.209863676432522	-0.4600503835309049		
rs8178675	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr8:42065048..42065162,-__1116.1.1.0	-0.34530212666561044	-0.13609360785220595	0.20920851881340455	1.0	not sig	not sig	-0.6252348393343752	-0.043606241131935536	0.5816285982024396	1.0	not sig
rs17439752	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr9:72435677..72435791,+__1123.1.1.0	-1.4561785547187414	-1.371694534916063	0.08448401980267856				-2.6932807076402763	-2.4426454079468964	0.25063529969337994		
