enhancer_id	TSS_id_Neg	TSS_id_Pos	distTSSs	sum_1828_samples	avExpALL	K562_rep1	K562_rep2	K562_rep3	HeLa_rep1	HeLa_rep2	HeLa_rep3	HepG2_rep1	HepG2_rep2	HepG2_rep3	avExpCS	oligo_reg_Neg	oligo_reg_Pos
chr15:44954800-44955080	chr15:44954951..44954952,-	chr15:44954984..44954985,+	336	1835.66	1.00419037199125	0.439662585057386	0.381992402723005	0.980987052094742	0.649836706124368	0.493221371895561	0.707833964105654	0.524609900973401	0.394435395311004	0.387544365604392	0.551124860432168	chr15:44954917..44955031,-	chr15:44954905..44955019,+
chr15:45002253-45002823	chr15:45002512..45002513,-	chr15:45002544..45002545,+	551	1342.2	0.734245076586433	0	0	0	0	0	0	0	0	0	0	chr15:45002478..45002592,-	chr15:45002465..45002579,+
chr15:45746745-45747578	chr15:45747209..45747210,-	chr15:45747266..45747267,+	986	3864.58	2.11410284463895	0	0	0	0.092833815160624	0.21138058795524	0	0	0	0	0.0338016003462071	chr15:45747175..45747289,-	chr15:45747187..45747301,+
chr15:45748469-45749175	chr15:45748918..45748919,-	chr15:45749058..45749059,+	1039	3053.58	1.67044857768053	0	0	0	0.185667630321248	1.19782333174636	0.550537527637731	0.149888543135257	0	0	0.231546336982288	chr15:45748884..45748998,-	chr15:45748979..45749093,+
chr15:45929603-45930187	chr15:45929898..45929899,-	chr15:45929935..45929936,+	628	2157.4	1.18019693654267	0	0	0	0	0	0	0	0	0	0	chr15:45929864..45929978,-	chr15:45929856..45929970,+
chr15:50358473-50358749	chr15:50358551..50358552,-	chr15:50358599..50358600,+	205	1278.48	0.699387308533917	0	0	0	0	0	0	0	0	0	0	chr15:50358517..50358631,-	chr15:50358520..50358634,+
chr15:51868984-51870333	chr15:51869135..51869136,-	chr15:51869283..51869284,+	451	2375.06	1.29926695842451	0	0	0	0	0	0	0	0	0	0	chr15:51869101..51869215,-	chr15:51869204..51869318,+
chr15:51878196-51878692	chr15:51878280..51878281,-	chr15:51878403..51878404,+	292	2018.91	1.10443654266958	0	0	0	0	0	0	0	0	0	0	chr15:51878246..51878360,-	chr15:51878324..51878438,+
chr15:51911355-51912275	chr15:51911692..51911693,-	chr15:51911734..51911735,+	717	3680.4	2.01334792122538	0	0.190996201361503	0	0	0	0	0	0	0	0.0212218001512781	chr15:51911658..51911772,-	chr15:51911655..51911769,+
chr15:51912435-51913121	chr15:51912961..51912962,-	chr15:51913045..51913046,+	1137	1217.45	0.666001094091904	0.219831292528693	0	0	0	0	0	0	0.0788870790622009	0	0.033190930176766	chr15:51912927..51913041,-	chr15:51912966..51913080,+
chr15:52024012-52024470	chr15:52024142..52024143,-	chr15:52024254..52024255,+	373	1520.3	0.831673960612691	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr15:52024108..52024222,-	chr15:52024175..52024289,+
chr15:52580530-52580869	chr15:52580707..52580708,-	chr15:52580866..52580867,+	514	969.905	0.530582603938731	0	0	0	0	0.14092039197016	0.235944654701885	0.599554172541029	0.473322474373205	0.258362910402928	0.189789400443245	chr15:52580673..52580787,-	chr15:52580787..52580901,+
chr15:57323913-57324233	chr15:57323993..57323994,-	chr15:57324136..57324137,+	304	1633.04	0.893347921225383	0	0	0	0	0.21138058795524	0	0	0	0	0.0234867319950267	chr15:57323959..57324073,-	chr15:57324057..57324171,+
chr15:59469464-59469853	chr15:59469721..59469722,-	chr15:59469734..59469735,+	528	3116.34	1.70478118161926	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr15:59469687..59469801,-	chr15:59469655..59469769,+
chr15:60547541-60548010	chr15:60547691..60547692,-	chr15:60547857..60547858,+	467	1183.84	0.647614879649891	0	0	0	0	0	0	0	0	0	0	chr15:60547657..60547771,-	chr15:60547778..60547892,+
chr15:63427902-63428515	chr15:63428127..63428128,-	chr15:63428165..63428166,+	489	2361.18	1.29167396061269	0	0	0	0	0	0	0	0	0	0	chr15:63428093..63428207,-	chr15:63428086..63428200,+
chr15:63771566-63772233	chr15:63771953..63771954,-	chr15:63772078..63772079,+	900	974.582	0.53314113785558	0	0	0	0	0	0	0.0749442715676286	0.0788870790622009	0.064590727600732	0.0242691198033957	chr15:63771919..63772033,-	chr15:63771999..63772113,+
chr15:63783298-63783645	chr15:63783466..63783467,-	chr15:63783550..63783551,+	421	2383.79	1.30404266958425	0	0	0	0	0	0	0	0	0	0	chr15:63783432..63783546,-	chr15:63783471..63783585,+
chr15:63789918-63790251	chr15:63790130..63790131,-	chr15:63790159..63790160,+	454	1033.89	0.56558533916849	0	0	0	0	0	0	0	0	0	0	chr15:63790096..63790210,-	chr15:63790080..63790194,+
chr15:63795379-63795825	chr15:63795512..63795513,-	chr15:63795572..63795573,+	327	2434.58	1.33182713347921	0	0.190996201361503	0.16349784201579	0.557002890963744	0.634141763865721	0.0786482182339615	1.5738297029202	1.10441910687081	1.09804236921244	0.60006423282713	chr15:63795478..63795592,-	chr15:63795493..63795607,+
chr15:65174333-65174776	chr15:65174620..65174621,-	chr15:65174677..65174678,+	632	3048.22	1.66751641137856	0	0	0	0	0	0	0	0	0	0	chr15:65174586..65174700,-	chr15:65174598..65174712,+
chr15:65176143-65176677	chr15:65176347..65176348,-	chr15:65176434..65176435,+	496	6940.45	3.79674507658643	0	0	0	0	0	0	0	0	0	0	chr15:65176313..65176427,-	chr15:65176355..65176469,+
chr15:65185651-65186463	chr15:65186112..65186113,-	chr15:65186200..65186201,+	1011	2922.31	1.59863785557987	0	0	0	0	0	0	0	0	0	0	chr15:65186078..65186192,-	chr15:65186121..65186235,+
chr15:65244919-65245418	chr15:65244927..65244928,-	chr15:65244969..65244970,+	59	2213.84	1.21107221006565	0	0.190996201361503	0.16349784201579	0.835504336445616	1.19782333174636	1.0224268370415	1.12416407351443	0.867757869684209	0.775088731208784	0.68636213589091	chr15:65244893..65245007,-	chr15:65244890..65245004,+
chr15:65245420-65245827	chr15:65245423..65245424,-	chr15:65245494..65245495,+	78	2370.14	1.29657549234136	0.659493877586079	0.190996201361503	0.653991368063161	0.371335260642496	0.493221371895561	1.17972327350942	0.824386987243915	0.709983711559808	0.839679458809516	0.658090167852384	chr15:65245389..65245503,-	chr15:65245415..65245529,+
chr15:66993287-66993569	chr15:66993413..66993414,-	chr15:66993559..66993560,+	399	2040.24	1.11610503282276	2.19831292528693	1.90996201361503	1.79847626217369	1.29967341224874	1.69104470364192	1.73026080114715	0.824386987243915	0.709983711559808	0.904270186410247	1.45181900036971	chr15:66993379..66993493,-	chr15:66993480..66993594,+
chr15:67134448-67134928	chr15:67134591..67134592,-	chr15:67134670..67134671,+	366	1586.7	0.867997811816193	0	0	0	1.48534104256998	1.62058450765684	1.41566792821131	0	0	0	0.502399275382014	chr15:67134557..67134671,-	chr15:67134591..67134705,+
chr15:67359902-67360303	chr15:67360015..67360016,-	chr15:67360100..67360101,+	312	1160.39	0.634786652078775	0	0.190996201361503	0	0	0	0	0.449665629405772	0	0.129181455201464	0.0855381428854154	chr15:67359981..67360095,-	chr15:67360021..67360135,+
chr15:67413336-67413759	chr15:67413446..67413447,-	chr15:67413537..67413538,+	312	2576.34	1.40937636761488	0	0	0	0	0	0.0786482182339615	0	0	0	0.00873869091488461	chr15:67413412..67413526,-	chr15:67413458..67413572,+
chr15:67440675-67441024	chr15:67440805..67440806,-	chr15:67440824..67440825,+	280	1062.03	0.580979212253829	0	0	0	0	0	0	0	0	0	0	chr15:67440771..67440885,-	chr15:67440745..67440859,+
chr15:69047234-69047604	chr15:69047244..69047245,-	chr15:69047341..69047342,+	118	984.973	0.538825492341357	0	0	0	0	0	0	0	0	0	0	chr15:69047210..69047324,-	chr15:69047262..69047376,+
chr15:70011897-70012351	chr15:70012001..70012002,-	chr15:70012070..70012071,+	278	1074.81	0.587970459518599	0	0	0	0	0	0	0	0	0	0	chr15:70011967..70012081,-	chr15:70011991..70012105,+
chr15:70052375-70052953	chr15:70052711..70052712,-	chr15:70052760..70052761,+	722	2000.66	1.09445295404814	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr15:70052677..70052791,-	chr15:70052681..70052795,+
chr15:70391851-70392235	chr15:70391888..70391889,-	chr15:70392120..70392121,+	307	3135.98	1.71552516411379	2.85780680287301	1.52796961089202	0.653991368063161	2.22801156385498	1.90242529159716	1.96620545584904	0.899331258811544	1.65662866030622	1.48558673481684	1.68643963856266	chr15:70391854..70391968,-	chr15:70392041..70392155,+
chr15:70800143-70800820	chr15:70800521..70800522,-	chr15:70800632..70800633,+	868	1603.93	0.87742341356674	0	0	0	0.185667630321248	0.28184078394032	0.157296436467923	0	0	0	0.0694227611921657	chr15:70800487..70800601,-	chr15:70800553..70800667,+
chr15:74274053-74274479	chr15:74274252..74274253,-	chr15:74274369..74274370,+	516	1794.79	0.981832603938731	0	0	0	0	0	0	0	0	0	0	chr15:74274218..74274332,-	chr15:74274290..74274404,+
chr15:74908840-74909023	chr15:74908880..74908881,-	chr15:74909010..74909011,+	211	933.196	0.510501094091904	0	0	0	0.278501445481872	0.21138058795524	0.157296436467923	0.149888543135257	0.157774158124402	0	0.106093463462744	chr15:74908846..74908960,-	chr15:74908931..74909045,+
chr15:75339281-75339878	chr15:75339563..75339564,-	chr15:75339626..75339627,+	628	1442.94	0.789354485776805	0	0	0	0	0.0704601959850801	0	0.149888543135257	0.157774158124402	0.258362910402928	0.0707206452941852	chr15:75339529..75339643,-	chr15:75339547..75339661,+
chr15:75361968-75362271	chr15:75362015..75362016,-	chr15:75362027..75362028,+	107	2937.85	1.60713894967177	0	0	0	0	0	0	0	0	0	0	chr15:75361981..75362095,-	chr15:75361948..75362062,+
chr15:75382415-75382988	chr15:75382856..75382857,-	chr15:75382882..75382883,+	909	1800.72	0.98507658643326	0	0.190996201361503	0	0	0	0	0	0	0	0.0212218001512781	chr15:75382822..75382936,-	chr15:75382803..75382917,+
chr15:75397173-75397774	chr15:75397421..75397422,-	chr15:75397433..75397434,+	509	1780.26	0.973884026258206	0	0	0	0	0	0	0	0	0	0	chr15:75397387..75397501,-	chr15:75397354..75397468,+
chr15:75404629-75405178	chr15:75404800..75404801,-	chr15:75404831..75404832,+	374	1239.42	0.678019693654267	0	0	0	0	0	0	0	0	0	0	chr15:75404766..75404880,-	chr15:75404752..75404866,+
chr15:75744907-75745094	chr15:75744939..75744940,-	chr15:75745046..75745047,+	172	1225.01	0.670136761487965	0.659493877586079	0.381992402723005	0.16349784201579	0.557002890963744	0.3523009799254	0.314592872935846	0.0749442715676286	0	0.064590727600732	0.285379540590914	chr15:75744905..75745019,-	chr15:75744967..75745081,+
chr15:75746315-75746749	chr15:75746344..75746345,-	chr15:75746678..75746679,+	393	1828.46	1.00025164113786	1.97848163275824	1.71896581225352	1.30798273612632	0.185667630321248	0.493221371895561	0.471889309403769	0.149888543135257	0.315548316248803	0.258362910402928	0.764445362505072	chr15:75746310..75746424,-	chr15:75746599..75746713,+
chr15:75747348-75747533	chr15:75747378..75747379,-	chr15:75747434..75747435,+	117	1095.56	0.599321663019694	0	0.763984805446011	1.14448489411053	0.278501445481872	0.986442743791121	0.235944654701885	0.299777086270515	0.157774158124402	0.452135093205124	0.479893875681273	chr15:75747344..75747458,-	chr15:75747355..75747469,+
chr15:78110975-78112297	chr15:78111776..78111777,-	chr15:78111815..78111816,+	1642	2198.36	1.20260393873085	0	0	0	0	0	0	0	0	0	0	chr15:78111742..78111856,-	chr15:78111736..78111850,+
chr15:80260488-80260810	chr15:80260673..80260674,-	chr15:80260771..80260772,+	469	1479.36	0.809277899343545	0	0	0	0	0	0	0	0	0	0	chr15:80260639..80260753,-	chr15:80260692..80260806,+
chr15:80269751-80270867	chr15:80269965..80269966,-	chr15:80270004..80270005,+	468	1095.29	0.599173960612691	0	0	0	0	0	0	0	0	0	0	chr15:80269931..80270045,-	chr15:80269925..80270039,+
chr15:80270919-80271718	chr15:80271303..80271304,-	chr15:80271321..80271322,+	787	1287.71	0.704436542669584	0	0	0	0	0	0	0	0	0	0	chr15:80271269..80271383,-	chr15:80271242..80271356,+
chr15:82339167-82339811	chr15:82339435..82339436,-	chr15:82339520..82339521,+	622	1482.19	0.810826039387309	0.879325170114772	0.763984805446011	0	0.092833815160624	0.0704601959850801	0.550537527637731	0.0749442715676286	0.157774158124402	0.064590727600732	0.29493896351522	chr15:82339401..82339515,-	chr15:82339441..82339555,+
chr15:83777211-83777631	chr15:83777529..83777530,-	chr15:83777559..83777560,+	667	2560.15	1.40051969365427	0.219831292528693	0.381992402723005	0.326995684031581	0	0.0704601959850801	0	0	0	0	0.111031063918707	chr15:83777495..83777609,-	chr15:83777480..83777594,+
chr15:86126699-86127744	chr15:86127244..86127245,-	chr15:86127368..86127369,+	1215	2569.31	1.4055306345733	0	0	0	0	0	0	0	0	0	0	chr15:86127210..86127324,-	chr15:86127289..86127403,+
chr15:86211201-86211615	chr15:86211366..86211367,-	chr15:86211479..86211480,+	444	1050.02	0.574409190371991	0	0	0	0	0	0	0	0	0	0	chr15:86211332..86211446,-	chr15:86211400..86211514,+
chr15:89183173-89183667	chr15:89183327..89183328,-	chr15:89183329..89183330,+	311	3473.68	1.90026258205689	0	0	0	0	0	0	0.0749442715676286	0	0	0.00832714128529207	chr15:89183293..89183407,-	chr15:89183250..89183364,+
chr15:89675943-89676620	chr15:89676216..89676217,-	chr15:89676217..89676218,+	548	1069.61	0.585125820568928	0	0.190996201361503	0	0	0	0	0.0749442715676286	0	0	0.0295489414365702	chr15:89676182..89676296,-	chr15:89676138..89676252,+
chr15:90363996-90364798	chr15:90364567..90364568,-	chr15:90364651..90364652,+	1227	945.678	0.51732932166302	0	0	0	0	0	0	0	0	0	0	chr15:90364533..90364647,-	chr15:90364572..90364686,+
chr15:90547918-90548344	chr15:90548140..90548141,-	chr15:90548149..90548150,+	454	1983.66	1.08515317286652	0	0	0	0	0	0	0.149888543135257	0	0.129181455201464	0.031007777592969	chr15:90548106..90548220,-	chr15:90548070..90548184,+
chr15:90578178-90578635	chr15:90578449..90578450,-	chr15:90578507..90578508,+	601	1908.37	1.04396608315098	0	0	0	0	0	0	0	0	0	0	chr15:90578415..90578529,-	chr15:90578428..90578542,+
chr15:90602725-90603219	chr15:90603001..90603002,-	chr15:90603002..90603003,+	554	1006.45	0.550574398249453	0	0.190996201361503	0.16349784201579	0	0	0	0	0	0	0.0393882270419214	chr15:90602967..90603081,-	chr15:90602923..90603037,+
chr15:90606841-90607396	chr15:90607146..90607147,-	chr15:90607205..90607206,+	670	997.68	0.545776805251641	0	0	0	0	0	0	0	0	0	0	chr15:90607112..90607226,-	chr15:90607126..90607240,+
chr15:90944087-90944636	chr15:90944252..90944253,-	chr15:90944315..90944316,+	394	1599.16	0.874814004376368	0	0	0	0.092833815160624	0.14092039197016	0.0786482182339615	0	0.0788870790622009	0.129181455201464	0.0578301066253789	chr15:90944218..90944332,-	chr15:90944236..90944350,+
chr15:91191799-91192162	chr15:91191860..91191861,-	chr15:91192090..91192091,+	353	1072.18	0.586531728665208	8.13375782356164	4.20191642995306	7.03040720667898	0.185667630321248	0.28184078394032	0	0	0	0	2.20373220827281	chr15:91191826..91191940,-	chr15:91192011..91192125,+
chr15:91208661-91208996	chr15:91208918..91208919,-	chr15:91208976..91208977,+	573	2143.96	1.17284463894967	0.659493877586079	0.763984805446011	0.490493526047371	0.46416907580312	0.3523009799254	0.314592872935846	0.224832814702886	0.236661237186603	0.193772182802196	0.411144596937279	chr15:91208884..91208998,-	chr15:91208897..91209011,+
chr15:92486330-92486707	chr15:92486388..92486389,-	chr15:92486477..92486478,+	206	1013.83	0.554611597374179	0	0	0	0.185667630321248	0.14092039197016	0.0786482182339615	0	0	0	0.0450262489472633	chr15:92486354..92486468,-	chr15:92486398..92486512,+
chr15:93363497-93364154	chr15:93363711..93363712,-	chr15:93363758..93363759,+	476	4429.46	2.4231181619256	0.659493877586079	0.381992402723005	0.490493526047371	3.43485116094309	3.94577097516449	3.53916982052827	0.374721357838143	0.631096632497607	0.516725820805856	1.55270173045932	chr15:93363677..93363791,-	chr15:93363679..93363793,+
chr15:93374780-93375598	chr15:93375143..93375144,-	chr15:93375225..93375226,+	809	1227.67	0.671591903719913	0	0	0.326995684031581	1.20683959708811	1.26828352773144	0.707833964105654	0.374721357838143	0.473322474373205	0.516725820805856	0.541635825108221	chr15:93375109..93375223,-	chr15:93375146..93375260,+
chr15:98047383-98047776	chr15:98047463..98047464,-	chr15:98047555..98047556,+	253	1401.77	0.766832603938731	0	0	0	0.092833815160624	0	0.0786482182339615	0	0	0	0.0190535592660651	chr15:98047429..98047543,-	chr15:98047476..98047590,+
chr15:99091450-99092159	chr15:99091577..99091578,-	chr15:99091628..99091629,+	306	1442.76	0.78925601750547	0	0	0	0	0	0	0	0.0788870790622009	0	0.00876523100691121	chr15:99091543..99091657,-	chr15:99091549..99091663,+
chr15:99193577-99194531	chr15:99194022..99194023,-	chr15:99194114..99194115,+	983	5616.79	3.07264223194748	0	0	0	0.278501445481872	0.3523009799254	0.0786482182339615	0.749442715676286	0.631096632497607	0.839679458809516	0.325518827847183	chr15:99193988..99194102,-	chr15:99194035..99194149,+
chr15:99395486-99396002	chr15:99395614..99395615,-	chr15:99395762..99395763,+	405	2820.77	1.54309080962801	0	0	0	1.85667630321248	2.67748744743304	1.57296436467923	0	0	0	0.678569790591639	chr15:99395580..99395694,-	chr15:99395683..99395797,+
chr15:99397047-99397167	chr15:99397048..99397049,-	chr15:99397160..99397161,+	115	3608.04	1.9737636761488	0	0	0	0.742670521284992	0.28184078394032	0.629185745871692	0	0.0788870790622009	0	0.192509347795467	chr15:99397014..99397128,-	chr15:99397081..99397195,+
chr15:99409255-99409515	chr15:99409359..99409360,-	chr15:99409394..99409395,+	244	998.622	0.546292122538293	0	0	0	0.371335260642496	0.493221371895561	0.865130400573577	0	0	0	0.192187448123515	chr15:99409325..99409439,-	chr15:99409315..99409429,+
chr15:99444571-99445210	chr15:99444844..99444845,-	chr15:99444862..99444863,+	565	924.788	0.505901531728665	0	0	0	0.649836706124368	0.775062155835881	0.550537527637731	0	0	0	0.219492932177553	chr15:99444810..99444924,-	chr15:99444783..99444897,+
chr15:99995215-99995527	chr15:99995249..99995250,-	chr15:99995364..99995365,+	184	1270.8	0.695185995623632	0	0	0	0.278501445481872	0.14092039197016	0.157296436467923	0	0	0.129181455201464	0.0784333032357132	chr15:99995215..99995329,-	chr15:99995285..99995399,+
chr16:10926179-10926902	chr16:10926304..10926305,-	chr16:10926459..10926460,+	406	1104.27	0.604086433260394	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr16:10926270..10926384,-	chr16:10926380..10926494,+
chr16:11677764-11678427	chr16:11678131..11678132,-	chr16:11678160..11678161,+	764	2078.25	1.13689824945295	0	0	0	0.092833815160624	0	0	0	0	0	0.0103148683511804	chr16:11678097..11678211,-	chr16:11678081..11678195,+
chr16:11691003-11692063	chr16:11691226..11691227,-	chr16:11691276..11691277,+	497	1190.09	0.651033916849015	0	0	0	0	0.0704601959850801	0	0	0	0	0.0078289106650089	chr16:11691192..11691306,-	chr16:11691197..11691311,+
chr16:11692306-11692793	chr16:11692441..11692442,-	chr16:11692532..11692533,+	362	1019.9	0.557932166301969	0	0	0	0	0	0	0	0	0	0	chr16:11692407..11692521,-	chr16:11692453..11692567,+
chr16:11734091-11734770	chr16:11734216..11734217,-	chr16:11734307..11734308,+	342	2445.28	1.33768052516411	0	0	0	1.85667630321248	2.4661068594778	2.044853674083	0.0749442715676286	0	0	0.715842345371212	chr16:11734182..11734296,-	chr16:11734228..11734342,+
chr16:11763463-11763899	chr16:11763675..11763676,-	chr16:11763799..11763800,+	549	1540.63	0.842795404814004	0	0	0	0	0	0	0	0	0	0	chr16:11763641..11763755,-	chr16:11763720..11763834,+
chr16:121563-121849	chr16:121586..121587,-	chr16:121640..121641,+	101	3133.59	1.71421772428884	0	0	0	0.185667630321248	0	0	0	0.0788870790622009	0.064590727600732	0.0365717152204645	chr16:121552..121666,-	chr16:121561..121675,+
