oligo_reg	TSS_id	selected	PromType2
chr11:118868768..118868882,-	chr11:118868830..118868904,+	mRNA.bidirec70-160	div_pc
chr8:6693009..6693123,-	chr8:6693015..6693056,-	lncRNA	intergenic
chr17:1619469..1619583,-	chr17:1619493..1619518,-	lncRNA	div_lnc
chr14:56046793..56046907,+	chr14:56046794..56046839,-	lncRNA	antisense
chr14:56046793..56046907,-	chr14:56046794..56046839,-	lncRNA	antisense
chr6:149969767..149969881,+	chr6:149969785..149969827,-	mRNA.expmatch	protein_coding
chr6:149969767..149969881,-	chr6:149969785..149969827,-	mRNA.expmatch	protein_coding
chr6:149969815..149969929,-	chr6:149969829..149969863,-	mRNA.random	protein_coding
chr14:24521139..24521253,+	chr14:24521202..24521267,+	mRNA.expmatch	protein_coding
chr17:65989622..65989736,-	chr17:65989623..65989749,-	mRNA.random	protein_coding
chr3:50336256..50336370,-	chr3:50336278..50336323,-	mRNA.gwas	protein_coding
chr17:43971846..43971960,+	chr17:43971904..43971945,+	mRNA.gwas	protein_coding
chr3:42306220..42306334,-	chr3:42306248..42306265,-	mRNA.gwas	protein_coding
chr14:106938438..106938552,+	chr14:106938501..106938524,+	lncRNA	intergenic
chr14:106938369..106938483,+	chr14:106938440..106938454,+	lncRNA	intergenic
chrX:77395103..77395217,-	chrX:77395109..77395157,-	mRNA.random	protein_coding
chr14:24439087..24439201,+	chr14:24439161..24439196,+	mRNA.expmatch	protein_coding
chr7:39773092..39773206,+	chr7:39773160..39773232,+	lncRNA	intergenic
chr16:20911645..20911759,-	chr16:20911641..20911720,-	mRNA.random	protein_coding
chr17:41466182..41466296,-	chr17:41466199..41466222,-	lncRNA	intergenic
chr3:191000168..191000282,-	chr3:191000172..191000209,-	mRNA.gwas	protein_coding
chr6:26189305..26189419,-	chr6:26189331..26189346,-	mRNA.gwas	protein_coding
chr17:58042063..58042177,-	chr17:58042075..58042135,-	mRNA.gwas	div_pc
chr16:21312125..21312239,+	chr16:21312184..21312213,+	lncRNA	antisense
chr2:113993037..113993151,-	chr2:113993092..113993146,+	lncRNA	intergenic
chr2:113993037..113993151,+	chr2:113993092..113993146,+	lncRNA	intergenic
chr10:102046079..102046193,-	chr10:102046098..102046122,-	mRNA.expmatch	protein_coding
chr2:201171143..201171257,+	chr2:201171217..201171228,+	mRNA.gwas	protein_coding
chr2:160143177..160143291,-	chr2:160143158..160143235,-	mRNA.gwas	protein_coding
chr2:160143111..160143225,-	chr2:160143120..160143156,-	mRNA.gwas	protein_coding
chr1:153518247..153518361,-	chr1:153518270..153518290,-	control.prom	protein_coding
chr1:153518247..153518361,+	chr1:153518270..153518290,-	control.prom	protein_coding
chr3:9291316..9291430,-	chr3:9291345..9291363,-	mRNA.random	protein_coding
chr12:124873335..124873449,-	chr12:124873357..124873401,-	mRNA.expmatch	protein_coding
chr12:116971179..116971293,+	chr12:116971193..116971265,+	lncRNA	intergenic
chr7:22862398..22862512,-	chr7:22862406..22862445,-	mRNA.gwas	protein_coding
chr7:22862432..22862546,-	chr7:22862448..22862475,-	mRNA.gwas	protein_coding
chr9:90112523..90112637,+	chr9:90112590..90112611,+	mRNA.expmatch	protein_coding
chr20:37063936..37064050,+	chr20:37063946..37064029,-	lncRNA	intergenic
chr20:37063936..37064050,-	chr20:37063946..37064029,-	lncRNA	intergenic
chr4:1242981..1243095,+	chr4:1243035..1243075,+	lncRNA	div_lnc
chr4:1242981..1243095,-	chr4:1243035..1243075,+	lncRNA	div_lnc
chrX:149106654..149106768,-	chrX:149106653..149106721,-	mRNA.bidirec70-160	div_pc
chrX:149106654..149106768,+	chrX:149106653..149106721,-	mRNA.bidirec70-160	div_pc
chr14:100772772..100772886,-	chr14:100772796..100772826,-	mRNA.random	protein_coding
chr10:8095404..8095518,-	chr10:8095431..8095449,-	lncRNA	div_lnc
chr19:11750538..11750652,+	chr19:11750566..11750627,+	lncRNA	intergenic
chr7:99156396..99156510,+	chr7:99156434..99156510,+	mRNA.gwas	protein_coding
chr7:99156342..99156456,+	chr7:99156393..99156433,+	mRNA.gwas	protein_coding
chr17:3539539..3539653,-	chr17:3539558..3539589,-	mRNA.random	protein_coding
chr6:137113580..137113694,-	chr6:137113604..137113666,-	mRNA.random	protein_coding
chr2:217363487..217363601,+	chr2:217363559..217363573,+	mRNA.bidirec70-160	div_pc
chr2:217363487..217363601,-	chr2:217363559..217363573,+	mRNA.bidirec70-160	div_pc
chr19:11849715..11849829,-	chr19:11849700..11849803,-	mRNA.gwas	protein_coding
chr1:28908349..28908463,+	chr1:28908372..28908391,-	lncRNA	intergenic
chr1:28908349..28908463,-	chr1:28908372..28908391,-	lncRNA	intergenic
chr10:38146503..38146617,+	chr10:38146510..38146576,-	mRNA.bidirec70-160	div_pc
chr10:38146503..38146617,-	chr10:38146510..38146576,-	mRNA.bidirec70-160	div_pc
chr9:113761711..113761825,-	chr9:113761738..113761756,-	mRNA.expmatch	protein_coding
chr9:113800715..113800829,-	chr9:113800705..113800781,-	mRNA.gwas	protein_coding
chr20:3185291..3185405,-	chr20:3185279..3185343,-	mRNA.gwas	protein_coding
chr16:69796155..69796269,+	chr16:69796212..69796275,+	mRNA.random	protein_coding
chr1:213031405..213031519,+	chr1:213031418..213031449,-	lncRNA	div_lnc
chr1:213031405..213031519,-	chr1:213031418..213031449,-	lncRNA	div_lnc
chr2:27851837..27851951,-	chr2:27851885..27851930,+	mRNA.gwas	protein_coding
chr2:27851837..27851951,+	chr2:27851885..27851930,+	mRNA.gwas	protein_coding
chr13:102104846..102104960,+	chr13:102104920..102104936,+	mRNA.expmatch	protein_coding
chr8:143695803..143695917,-	chr8:143695830..143695845,-	mRNA.gwas	protein_coding
chr2:237994477..237994591,-	chr2:237994519..237994597,+	mRNA.bidirec70-160	div_pc
chr2:237994477..237994591,+	chr2:237994519..237994597,+	mRNA.bidirec70-160	div_pc
chr1:11322539..11322653,-	chr1:11322551..11322583,-	mRNA.gwas	protein_coding
chr9:35538551..35538665,+	chr9:35538616..35538650,+	mRNA.gwas	protein_coding
chr1:3816787..3816901,+	chr1:3816779..3816870,-	mRNA.bidirec70-160	div_pc
chr1:3816787..3816901,-	chr1:3816779..3816870,-	mRNA.bidirec70-160	div_pc
chrX:33357470..33357584,-	chrX:33357482..33357512,-	mRNA.random	protein_coding
chrX:31285000..31285114,-	chrX:31285029..31285040,-	mRNA.random	protein_coding
chr9:100000955..100001069,-	chr9:100000957..100001043,-	lncRNA	div_lnc
chr1:151763230..151763344,+	chr1:151763294..151763320,+	lncRNA	div_lnc
chr1:32539040..32539154,-	chr1:32539074..32539076,-	lncRNA	antisense
chr10:112631947..112632061,-	chr10:112631976..112632038,-	lncRNA	div_lnc
chr8:144821486..144821600,+	chr8:144821557..144821584,+	lncRNA	div_lnc
chr1:208042476..208042590,-	chr1:208042503..208042527,-	lncRNA	intergenic
chr1:207996013..207996127,-	chr1:207996034..207996054,-	lncRNA	intergenic
chr1:116961180..116961294,-	chr1:116961177..116961259,-	lncRNA	intergenic
chr6:86387048..86387162,-	chr6:86387080..86387086,-	lncRNA	intergenic
chr6:86388416..86388530,-	chr6:86388438..86388458,-	lncRNA	intergenic
chr6:86388416..86388530,+	chr6:86388438..86388458,-	lncRNA	intergenic
chr20:48909177..48909291,+	chr20:48909240..48909269,+	lncRNA	intergenic
chr9:132253021..132253135,+	chr9:132253078..132253126,+	lncRNA	intergenic
chr9:132251325..132251439,+	chr9:132251375..132251412,+	lncRNA	intergenic
chrX:56755618..56755732,-	chrX:56755664..56755741,+	lncRNA	intergenic
chrX:56755618..56755732,+	chrX:56755664..56755741,+	lncRNA	intergenic
chr6:32119681..32119795,-	chr6:32119676..32119728,-	mRNA.gwas	protein_coding
chr6:31864959..31865073,-	chr6:31864977..31865017,-	mRNA.expmatch	protein_coding
chr6:31774561..31774675,-	chr6:31774586..31774651,-	mRNA.random	protein_coding
chr2:130031310..130031424,-	chr2:130031335..130031376,-	lncRNA.gwas	intergenic
chr6:31620429..31620543,-	chr6:31620457..31620469,-	mRNA.gwas	protein_coding
chr6:31462631..31462745,+	chr6:31462689..31462717,+	mRNA.gwas	protein_coding
chr6:31465842..31465956,-	chr6:31465913..31465937,+	mRNA.expmatch	protein_coding
chr6:31465842..31465956,+	chr6:31465913..31465937,+	mRNA.expmatch	protein_coding
chr6:31239834..31239948,-	chr6:31239852..31239876,-	mRNA.gwas	protein_coding
chr6:30584985..30585099,-	chr6:30585009..30585028,-	mRNA.random	protein_coding
chr6:30851134..30851248,+	chr6:30851205..30851230,+	mRNA.gwas	div_pc
chr6:30294166..30294280,-	chr6:30294186..30294251,+	mRNA.bidirec70-160	div_pc
chr6:30294166..30294280,+	chr6:30294186..30294251,+	mRNA.bidirec70-160	div_pc
chr6:30294669..30294783,-	chr6:30294739..30294754,+	mRNA.bidirec70-160	div_pc
chr6:30294669..30294783,+	chr6:30294739..30294754,+	mRNA.bidirec70-160	div_pc
chr6:30028899..30029013,-	chr6:30028915..30028966,-	lncRNA	antisense
chr6:30028899..30029013,+	chr6:30028915..30028966,-	lncRNA	antisense
chr6:29691098..29691212,+	chr6:29691170..29691188,+	mRNA.gwas	protein_coding
chr6:29648861..29648975,-	chr6:29648890..29648944,-	mRNA.gwas	protein_coding
chr19:50381546..50381660,-	chr19:50381565..50381605,-	mRNA.random	protein_coding
chr2:96874065..96874179,+	chr2:96874110..96874158,+	lncRNA	div_lnc
chr9:72435677..72435791,+	chr9:72435749..72435764,+	mRNA.expmatch	div_pc
chr9:72435677..72435791,-	chr9:72435749..72435764,+	mRNA.expmatch	div_pc
chr10:17428870..17428984,+	chr10:17428943..17428962,+	lncRNA	antisense
chr5:140186577..140186691,+	chr5:140186647..140186672,+	mRNA.gwas	protein_coding
chr7:53879598..53879712,-	chr7:53879623..53879635,-	lncRNA	intergenic
chr12:7261157..7261271,+	chr12:7261213..7261282,+	lncRNA	antisense
chr3:180707407..180707521,-	chr3:180707436..180707451,-	mRNA.random	div_pc
chr2:61372069..61372183,+	chr2:61372039..61372113,-	lncRNA	div_lnc
chr2:61372069..61372183,-	chr2:61372039..61372113,-	lncRNA	div_lnc
chr1:159174613..159174727,+	chr1:159174649..159174700,+	mRNA.gwas	protein_coding
chr11:65405527..65405641,+	chr11:65405556..65405623,+	mRNA.gwas	protein_coding
chrX:130964597..130964711,+	chrX:130964596..130964664,-	lncRNA	intergenic
chrX:130964597..130964711,-	chrX:130964596..130964664,-	lncRNA	intergenic
chr2:28974390..28974504,+	chr2:28974456..28974479,+	mRNA.gwas	protein_coding
chr20:25604643..25604757,+	chr20:25604702..25604731,+	lncRNA	div_lnc
chr20:25604604..25604718,+	chr20:25604639..25604693,+	lncRNA	div_lnc
chr20:25604694..25604808,+	chr20:25604744..25604807,+	lncRNA	div_lnc
chr22:38713333..38713447,-	chr22:38713359..38713378,-	mRNA.expmatch	protein_coding
chr11:111169954..111170068,+	chr11:111170019..111170049,+	mRNA.gwas	protein_coding
chr7:77325548..77325662,+	chr7:77325545..77325591,-	lncRNA	div_lnc
chr7:77325548..77325662,-	chr7:77325545..77325591,-	lncRNA	div_lnc
chr17:44270886..44271000,+	chr17:44270926..44270973,+	lncRNA	antisense
chr3:101659611..101659725,+	chr3:101659682..101659714,+	lncRNA	intergenic
chr14:101292375..101292489,+	chr14:101292448..101292462,+	lncRNA	intergenic
chr11:62432704..62432818,+	chr11:62432777..62432794,+	mRNA.gwas	protein_coding
chr11:62432704..62432818,-	chr11:62432777..62432794,+	mRNA.gwas	protein_coding
chr7:26438141..26438255,+	chr7:26438187..26438279,+	lncRNA	intergenic
chr6:29716780..29716894,-	chr6:29716779..29716822,-	lncRNA	intergenic
chr12:6560633..6560747,-	chr12:6560658..6560789,-	lncRNA	div_lnc
chr5:43041771..43041885,+	chr5:43041818..43041869,+	lncRNA	antisense
chr6:58287638..58287752,-	chr6:58287654..58287674,-	lncRNA	intergenic
chr14:24423345..24423459,-	chr14:24423336..24423397,-	lncRNA	antisense
chr21:17791803..17791917,+	chr21:17791874..17791892,+	lncRNA	intergenic
chr21:17566581..17566695,+	chr21:17566643..17566671,+	lncRNA	intergenic
chr21:17566701..17566815,+	chr21:17566774..17566788,+	lncRNA	intergenic
chr21:17791642..17791756,+	chr21:17791712..17791775,+	lncRNA	intergenic
chr21:47649065..47649179,+	chr21:47649119..47649150,+	lncRNA	div_lnc
chr21:46707917..46708031,-	chr21:46707946..46708007,+	lncRNA	div_lnc
chr21:46707917..46708031,+	chr21:46707946..46708007,+	lncRNA	div_lnc
chr1:238649301..238649415,-	chr1:238649319..238649345,-	lncRNA	intergenic
chr4:183065036..183065150,+	chr4:183065109..183065122,+	mRNA.bidirec70-160	protein_coding
chr4:183065036..183065150,-	chr4:183065109..183065122,+	mRNA.bidirec70-160	protein_coding
chr1:22351918..22352032,-	chr1:22351977..22352017,+	lncRNA	intergenic
chr1:22351918..22352032,+	chr1:22351977..22352017,+	lncRNA	intergenic
chr19:12098391..12098505,+	chr19:12098450..12098481,+	lncRNA	intergenic
chr19:12098432..12098546,+	chr19:12098490..12098522,+	lncRNA	intergenic
chr2:238343430..238343544,-	chr2:238343455..238343486,-	lncRNA	intergenic
chr2:87754921..87755035,+	chr2:87754989..87755007,+	lncRNA	intergenic
chr2:87769389..87769503,+	chr2:87769459..87769476,+	lncRNA	intergenic
chr2:87754981..87755095,+	chr2:87755054..87755068,+	lncRNA	intergenic
chr1:145096415..145096529,+	chr1:145096480..145096513,+	lncRNA	intergenic
chr7:65958508..65958622,-	chr7:65958532..65958557,-	lncRNA	intergenic
chr9:131486644..131486758,+	chr9:131486712..131486747,+	lncRNA	div_lnc
chr10:89102178..89102292,-	chr10:89102208..89102219,-	lncRNA	intergenic
chr10:89102312..89102426,-	chr10:89102332..89102354,-	lncRNA	intergenic
chr10:89102065..89102179,-	chr10:89102091..89102112,-	lncRNA	intergenic
chr6:169562962..169563076,-	chr6:169562989..169563008,-	lncRNA	intergenic
chrX:102024009..102024123,+	chrX:102024075..102024141,+	lncRNA	intergenic
chr3:46448522..46448636,-	chr3:46448527..46448573,-	lncRNA	div_lnc
chr3:46448522..46448636,+	chr3:46448527..46448573,-	lncRNA	div_lnc
chr1:229644141..229644255,+	chr1:229644215..229644240,+	lncRNA	div_lnc
chr1:229644141..229644255,-	chr1:229644215..229644240,+	lncRNA	div_lnc
chr1:93811312..93811426,-	chr1:93811339..93811410,-	lncRNA	div_lnc
chr1:93811262..93811376,-	chr1:93811291..93811302,-	lncRNA	div_lnc
chr1:93811312..93811426,+	chr1:93811339..93811410,-	lncRNA	div_lnc
chr3:40494765..40494879,-	chr3:40494791..40494822,-	lncRNA	intergenic
chr3:40494633..40494747,-	chr3:40494658..40494694,-	lncRNA	intergenic
chr21:34638531..34638645,-	chr21:34638559..34638575,-	lncRNA	div_lnc
chr21:34638531..34638645,+	chr21:34638559..34638575,-	lncRNA	div_lnc
chr10:9012053..9012167,+	chr10:9012128..9012139,+	lncRNA	intergenic
chr7:29603237..29603351,-	chr7:29603266..29603282,-	lncRNA	div_lnc
chr7:29603272..29603386,-	chr7:29603297..29603320,-	lncRNA	div_lnc
chr7:29603272..29603386,+	chr7:29603297..29603320,-	lncRNA	div_lnc
chr20:42839552..42839666,+	chr20:42839615..42839654,+	lncRNA	div_lnc
chr2:179278623..179278737,+	chr2:179278645..179278717,+	lncRNA	intergenic
chr7:90226672..90226786,-	chr7:90226700..90226716,-	lncRNA	antisense
chr10:127408027..127408141,+	chr10:127408011..127408106,-	lncRNA	div_lnc
chr10:127408027..127408141,-	chr10:127408011..127408106,-	lncRNA	div_lnc
chr5:111496519..111496633,+	chr5:111496593..111496604,+	lncRNA	antisense
chr2:135676193..135676307,-	chr2:135676221..135676254,-	lncRNA	div_lnc
chr2:135676141..135676255,-	chr2:135676165..135676220,-	lncRNA	div_lnc
chr7:86781612..86781726,-	chr7:86781629..86781667,-	lncRNA	div_lnc
chr7:86781612..86781726,+	chr7:86781629..86781667,-	lncRNA	div_lnc
chr2:187867922..187868036,+	chr2:187867985..187868010,+	lncRNA	intergenic
chr1:95285753..95285867,+	chr1:95285764..95285814,-	lncRNA	div_lnc
chr1:95285753..95285867,-	chr1:95285764..95285814,-	lncRNA	div_lnc
chr1:94057710..94057824,+	chr1:94057754..94057796,+	lncRNA	antisense
chr2:208527022..208527136,+	chr2:208527094..208527114,+	lncRNA	intergenic
chr2:160471774..160471888,-	chr2:160471838..160471865,+	lncRNA	antisense
chr2:160471774..160471888,+	chr2:160471838..160471865,+	lncRNA	antisense
chr2:25194963..25195077,+	chr2:25195035..25195063,+	lncRNA	div_lnc
chr2:25194915..25195029,-	chr2:25194979..25195033,+	lncRNA	div_lnc
chr2:25194915..25195029,+	chr2:25194979..25195033,+	lncRNA	div_lnc
chr2:177053244..177053358,+	chr2:177053252..177053307,-	lncRNA	div_lnc
chr2:177053205..177053319,-	chr2:177053222..177053244,-	lncRNA	div_lnc
chr2:177053244..177053358,-	chr2:177053252..177053307,-	lncRNA	div_lnc
chr2:25643882..25643996,+	chr2:25643953..25643972,+	lncRNA.gwas	antisense
chr1:159930967..159931081,+	chr1:159931002..159931081,+	lncRNA	intergenic
chr22:48027372..48027486,+	chr22:48027433..48027466,+	lncRNA	intergenic
chr22:48027372..48027486,-	chr22:48027433..48027466,+	lncRNA	intergenic
chrX:43036167..43036281,+	chrX:43036245..43036248,+	lncRNA	intergenic
chr9:132044709..132044823,+	chr9:132044730..132044797,+	lncRNA	intergenic
chr20:48883955..48884069,+	chr20:48884002..48884088,+	lncRNA	intergenic
chr20:48892778..48892892,+	chr20:48892848..48892884,+	lncRNA	intergenic
chr15:91478353..91478467,-	chr15:91478373..91478409,-	lncRNA	antisense
chr15:91478353..91478467,+	chr15:91478373..91478409,-	lncRNA	antisense
chr1:201476261..201476375,+	chr1:201476323..201476360,+	lncRNA	antisense
chr1:201476261..201476375,-	chr1:201476323..201476360,+	lncRNA	antisense
chr2:177502384..177502498,+	chr2:177502456..177502479,+	lncRNA	intergenic
chr2:177502384..177502498,-	chr2:177502456..177502479,+	lncRNA	intergenic
chr10:29698426..29698540,+	chr10:29698502..29698509,+	lncRNA	intergenic
chr10:29698406..29698520,-	chr10:29698456..29698498,+	lncRNA	intergenic
chr10:29698406..29698520,+	chr10:29698456..29698498,+	lncRNA	intergenic
chr10:29698438..29698552,+	chr10:29698510..29698527,+	lncRNA	intergenic
chr3:195634867..195634981,+	chr3:195634940..195634966,+	lncRNA	antisense
chr1:100731637..100731751,+	chr1:100731664..100731715,-	lncRNA	div_lnc
chr1:100731637..100731751,-	chr1:100731664..100731715,-	lncRNA	div_lnc
chr21:38338679..38338793,+	chr21:38338737..38338770,+	lncRNA	antisense
chr11:131533439..131533553,-	chr11:131533462..131533483,-	lncRNA	antisense
chr9:99449259..99449373,+	chr9:99449322..99449347,+	lncRNA	intergenic
chr7:131582325..131582439,+	chr7:131582395..131582410,+	lncRNA	intergenic
chr7:124632991..124633105,+	chr7:124633052..124633078,+	lncRNA	div_lnc
chr7:124569872..124569986,-	chr7:124569941..124569993,+	lncRNA	div_lnc
chr7:124569872..124569986,+	chr7:124569941..124569993,+	lncRNA	div_lnc
chr7:124569847..124569961,-	chr7:124569919..124569936,+	lncRNA	div_lnc
chr7:124569847..124569961,+	chr7:124569919..124569936,+	lncRNA	div_lnc
chr21:15399679..15399793,+	chr21:15399747..15399772,+	lncRNA	intergenic
chr21:22175370..22175484,-	chr21:22175341..22175434,-	lncRNA	intergenic
chr1:234764949..234765063,+	chr1:234765017..234765038,+	lncRNA	intergenic
chr1:173991605..173991719,+	chr1:173991666..173991692,+	lncRNA	div_lnc
chr13:30996348..30996462,-	chr13:30996373..30996399,-	lncRNA	intergenic
chr2:173421137..173421251,-	chr2:173421151..173421206,-	lncRNA	antisense
chr1:98511745..98511859,-	chr1:98511756..98511792,-	lncRNA	intergenic
chr1:222763224..222763338,-	chr1:222763293..222763340,+	lncRNA	div_lnc
chr1:222763224..222763338,+	chr1:222763293..222763340,+	lncRNA	div_lnc
chr10:118609196..118609310,-	chr10:118609147..118609257,-	lncRNA	div_lnc
chr20:305877..305991,-	chr20:305898..305920,-	lncRNA	antisense
chr10:10836906..10837020,-	chr10:10836919..10836948,-	lncRNA	intergenic
chr10:10836857..10836971,-	chr10:10836865..10836899,-	lncRNA	intergenic
chr9:74920389..74920503,+	chr9:74920462..74920487,+	lncRNA	intergenic
chr9:74920272..74920386,+	chr9:74920335..74920367,+	lncRNA	intergenic
chr2:74375092..74375206,-	chr2:74375129..74375194,+	lncRNA	div_lnc
chr2:74375092..74375206,+	chr2:74375129..74375194,+	lncRNA	div_lnc
chrX:73164097..73164211,+	chrX:73164167..73164192,+	lncRNA	intergenic
chrX:73164097..73164211,-	chrX:73164167..73164192,+	lncRNA	intergenic
chr9:14317006..14317120,+	chr9:14317049..14317093,+	lncRNA	antisense
chr9:94903461..94903575,+	chr9:94903538..94903559,+	lncRNA	intergenic
chr9:94903594..94903708,+	chr9:94903637..94903678,+	lncRNA	intergenic
chr7:119547394..119547508,-	chr7:119547421..119547435,-	lncRNA	intergenic
chr7:119547394..119547508,+	chr7:119547421..119547435,-	lncRNA	intergenic
chr9:8858030..8858144,+	chr9:8858102..8858147,+	lncRNA	antisense
