unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE__Enhancer.noflip.NA__chr12:6291612..6291726,+__1944.1.0.0	Enhancer.noflip.NA	38	88	15		3.6635616461296463	4.48863636973214	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr12:64173609..64173723,+__1375.1.0.0	chr12:64173609..64173723,+	14	79	5		2.70805020110221	4.382026634673881	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:26503918..26504032,+__1336.1.0.0	chr1:26503918..26504032,+	18	55	6		2.9444389791664403	4.02535169073515	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr12:6560633..6560747,-__245.1.0.0	chr12:6560633..6560747,-	14	11	13		2.70805020110221	2.4849066497880004	2.6390573296152584	
WILDTYPE__Lincrna.noflip.NA__chr12:65996525..65996639,+__246.1.0.0	chr12:65996525..65996639,+	30	61	16		3.4339872044851463	4.127134385045092	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr12:66563807..66563921,-__1280.1.0.0	chr12:66563807..66563921,-	9	44	4		2.302585092994046	3.8066624897703196	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr1:26678049..26678163,-__2035.1.0.0	Enhancer.noflip.NA	8	57	4		2.1972245773362196	4.060443010546419	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr1:26678237..26678351,+__1742.1.0.0	Enhancer.noflip.NA	15	73	5		2.772588722239781	4.30406509320417	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr12:6745090..6745204,-__1367.1.0.0	chr12:6745090..6745204,-	27	63	12		3.332204510175204	4.1588830833596715	2.5649493574615367	
WILDTYPE__mrna.noflip.NA__chr12:6809946..6810060,-__1327.1.0.0	chr12:6809946..6810060,-	21	76	13		3.091042453358316	4.343805421853684	2.6390573296152584	
WILDTYPE__Enhancer.flip.sense__chr1:26827439..26827553,+__1838.1.0.0	Enhancer.flip.sense	83	97	24		4.430816798843313	4.584967478670572	3.2188758248682006	
WILDTYPE__Enhancer.flip.sense__chr1:26827462..26827576,-__2131.1.0.0	Enhancer.flip.sense	82	84	24		4.418840607796598	4.442651256490317	3.2188758248682006	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr12:68383179..68383293,+__247.1.0.0	chr12:68383179..68383293,+	6	33	3		1.9459101490553132	3.5263605246161616	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr12:68845441..68845555,-__248.1.0.0	chr12:68845441..68845555,-	12	68	5		2.5649493574615367	4.23410650459726	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr12:69726870..69726984,+__1945.1.0.0	Enhancer.noflip.NA	10	77	4		2.3978952727983707	4.356708826689592	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr12:70574047..70574161,+__250.1.0.0	chr12:70574047..70574161,+	9	65	3		2.302585092994046	4.189654742026425	1.3862943611198906	
WILDTYPE__Antisense.flip.sense__chr12:70637121..70637235,-__251.1.0.0	chr12:70637121..70637235,-	32	92	9		3.4965075614664802	4.532599493153256	2.302585092994046	
WILDTYPE__mrna.noflip.NA__chr12:75905346..75905460,-__1376.1.0.0	chr12:75905346..75905460,-	28	59	13		3.367295829986474	4.0943445622221	2.6390573296152584	
WILDTYPE__Enhancer.noflip.NA__chr12:7592620..7592734,+__1857.1.0.0	Enhancer.noflip.NA	14	79	4		2.70805020110221	4.382026634673881	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr12:7592636..7592750,-__2150.1.0.0	Enhancer.noflip.NA	13	78	4		2.6390573296152584	4.3694478524670215	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr12:76653539..76653653,+__256.1.0.0	chr12:76653539..76653653,+	23	47	18		3.1780538303479458	3.871201010907891	2.9444389791664403	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr12:8834116..8834230,+__1396.1.0.0	chr12:8834116..8834230,+	36	77	19		3.6109179126442243	4.356708826689592	2.995732273553991	
WILDTYPE__Antisense.flip.sense__chr1:28908349..28908463,-__63.1.0.0	chr1:28908349..28908463,-	12	59	5		2.5649493574615367	4.0943445622221	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr12:89554519..89554633,+__1759.1.0.0	Enhancer.noflip.NA	28	87	10		3.367295829986474	4.477336814478207	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr12:89554557..89554671,-__2052.1.0.0	Enhancer.noflip.NA	23	86	10		3.1780538303479458	4.465908118654584	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:28975032..28975146,+__64.1.0.0	chr1:28975032..28975146,+	6	27	5		1.9459101490553132	3.332204510175204	1.791759469228055	
WILDTYPE__Antisense.noflip.NA__chr12:92539898..92540012,+__257.1.0.0	chr12:92539898..92540012,+	21	63	13		3.091042453358316	4.1588830833596715	2.6390573296152584	
WILDTYPE__mrna.flip.sense__chr12:9268678..9268792,-__1006.1.0.0	chr12:9268678..9268792,-	20	81	8		3.044522437723423	4.406719247264253	2.1972245773362196	
WILDTYPE__Enhancer.noflip.NA__chr12:92996282..92996396,-__2285.1.0.0	Enhancer.noflip.NA	11	74	4		2.4849066497880004	4.31748811353631	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr12:92996492..92996606,+__1992.1.0.0	Enhancer.noflip.NA	24	53	12		3.2188758248682006	3.9889840465642745	2.5649493574615367	
WILDTYPE__mrna.noflip.NA__chr12:94071074..94071188,+__1329.1.0.0	chr12:94071074..94071188,+	36	73	16		3.6109179126442243	4.30406509320417	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr12:96390087..96390201,-__1159.1.0.0	chr12:96390087..96390201,-	38	79	15		3.6635616461296463	4.382026634673881	2.772588722239781	
WILDTYPE__Antisense.flip.sense__chr12:96390180..96390294,+__260.1.0.0	chr12:96390180..96390294,+	24	56	13		3.2188758248682006	4.04305126783455	2.6390573296152584	
WILDTYPE__Antisense.noflip.NA__chr12:98909913..98910027,-__261.1.0.0	chr12:98909913..98910027,-	30	80	13		3.4339872044851463	4.394449154672439	2.6390573296152584	
WILDTYPE__Antisense.noflip.NA__chr12:98910197..98910311,-__262.1.0.0	chr12:98910197..98910311,-	10	49	5		2.3978952727983707	3.912023005428146	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:102104846..102104960,+__1007.1.0.0	chr13:102104846..102104960,+	23	82	14		3.1780538303479458	4.418840607796598	2.70805020110221	
WILDTYPE__mrna.noflip.NA__chr13:111855327..111855441,+__1008.1.0.0	chr13:111855327..111855441,+	14	79	4		2.70805020110221	4.382026634673881	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:115047023..115047137,+__1306.1.0.0	chr13:115047023..115047137,+	18	56	11		2.9444389791664403	4.04305126783455	2.4849066497880004	
WILDTYPE__Lincrna.noflip.NA__chr1:31971802..31971916,+__67.1.0.0	chr1:31971802..31971916,+	11	55	5		2.4849066497880004	4.02535169073515	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr13:20805051..20805165,-__1009.1.0.0	chr13:20805051..20805165,-	12	38	7		2.5649493574615367	3.6635616461296463	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr13:21050090..21050204,-__2239.1.0.0	Enhancer.noflip.NA	77	98	25		4.356708826689592	4.59511985013459	3.258096538021482	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr13:21050140..21050254,+__1946.1.0.0	Enhancer.noflip.NA	69	76	25		4.248495242049359	4.343805421853684	3.258096538021482	
WILDTYPE__mrna.flip.sense__chr13:21750721..21750835,+__1010.1.0.0	chr13:21750721..21750835,+	10	92	2		2.3978952727983707	4.532599493153256	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:22033372..22033486,-__1255.1.0.0	chr13:22033372..22033486,-	17	49	9		2.8903717578961645	3.912023005428146	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:23755067..23755181,+__1488.1.0.0	chr13:23755067..23755181,+	8	64	2		2.1972245773362196	4.174387269895637	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr13:24528318..24528432,-__2240.1.0.0	Enhancer.noflip.NA	10	54	5		2.3978952727983707	4.007333185232471	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr13:24528478..24528592,+__1947.1.0.0	Enhancer.noflip.NA	18	60	9		2.9444389791664403	4.110873864173311	2.302585092994046	
WILDTYPE__mrna.noflip.NA__chr13:24734779..24734893,+__1388.1.0.0	chr13:24734779..24734893,+	41	87	15		3.7376696182833684	4.477336814478207	2.772588722239781	
WILDTYPE__mrna.noflip.NA__chr13:29292978..29293092,-__1011.1.0.0	chr13:29292978..29293092,-	16	59	7		2.833213344056216	4.0943445622221	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:30880958..30881072,-__1489.1.0.0	chr13:30880958..30881072,-	16	51	7		2.833213344056216	3.9512437185814275	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr13:30951056..30951170,-__263.1.0.0	chr13:30951056..30951170,-	11	55	6		2.4849066497880004	4.02535169073515	1.9459101490553132	
WILDTYPE__Lincrna.noflip.NA__chr13:30996348..30996462,-__264.1.0.0	chr13:30996348..30996462,-	68	76	12		4.23410650459726	4.343805421853684	2.5649493574615367	
WILDTYPE__Enhancer.noflip.NA__chr13:31288901..31289015,-__2151.1.0.0	Enhancer.noflip.NA	19	52	12		2.995732273553991	3.970291913552122	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr13:31288941..31289055,+__1858.1.0.0	Enhancer.noflip.NA	6	60	2		1.9459101490553132	4.110873864173311	1.0986122886681098	
WILDTYPE__mrna.noflip.NA__chr13:33112927..33113041,-__1243.1.0.0	chr13:33112927..33113041,-	5	42	3		1.791759469228055	3.7612001156935624	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:33160607..33160721,+__1490.1.0.0	chr13:33160607..33160721,+	34	80	13		3.5553480614894135	4.394449154672439	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr13:34250896..34251010,-__265.1.0.0	chr13:34250896..34251010,-	23	67	13		3.1780538303479458	4.219507705176107	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr1:33446867..33446981,-__2132.1.0.0	Enhancer.flip.sense	23	86	9		3.1780538303479458	4.465908118654584	2.302585092994046	
WILDTYPE__Enhancer.flip.sense__chr1:33446918..33447032,+__1839.1.0.0	Enhancer.flip.sense	22	76	9		3.1354942159291497	4.343805421853684	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr13:45915489..45915603,+__266.1.0.0	chr13:45915489..45915603,+	40	72	16		3.713572066704308	4.290459441148391	2.833213344056216	
WILDTYPE__Antisense.noflip.NA__chr13:45915618..45915732,+__267.1.0.0	chr13:45915618..45915732,+	25	74	10		3.258096538021482	4.31748811353631	2.3978952727983707	
WILDTYPE__Antisense.noflip.NA__chr13:45915647..45915761,+__268.1.0.0	chr13:45915647..45915761,+	25	75	10		3.258096538021482	4.330733340286331	2.3978952727983707	
WILDTYPE__mrna.flip.sense__chr13:46785916..46786030,-__1012.1.0.0	chr13:46785916..46786030,-	17	94	6		2.8903717578961645	4.553876891600541	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr13:46961312..46961426,-__1013.1.0.0	chr13:46961312..46961426,-	24	74	8		3.2188758248682006	4.31748811353631	2.1972245773362196	
WILDTYPE__Lincrna.flip.sense__chr13:48877802..48877916,-__269.1.0.0	chr13:48877802..48877916,-	29	64	11		3.4011973816621555	4.174387269895637	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:51796427..51796541,+__1014.1.0.0	chr13:51796427..51796541,+	15	60	5		2.772588722239781	4.110873864173311	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr13:64650142..64650256,-__272.1.0.0	chr13:64650142..64650256,-	12	52	7		2.5649493574615367	3.970291913552122	2.0794415416798357	
WILDTYPE__Antisense.noflip.NA__chr1:3663851..3663965,-__70.1.0.0	chr1:3663851..3663965,-	13	24	13		2.6390573296152584	3.2188758248682006	2.6390573296152584	
WILDTYPE__Enhancer.noflip.NA__chr1:36866655..36866769,-__2133.1.0.0	Enhancer.noflip.NA	49	75	22		3.912023005428146	4.330733340286331	3.1354942159291497	
WILDTYPE__Enhancer.noflip.NA__chr1:36866671..36866785,+__1840.1.0.0	Enhancer.noflip.NA	49	84	22		3.912023005428146	4.442651256490317	3.1354942159291497	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.0.0	Enhancer.flip.sense	72	76	20		4.290459441148391	4.343805421853684	3.044522437723423	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523606..70523720,+__1859.1.0.0	Enhancer.flip.sense	59	25	20		4.0943445622221	3.258096538021482	3.044522437723423	
WILDTYPE__mrna.noflip.NA__chr13:73632820..73632934,+__1015.1.0.0	chr13:73632820..73632934,+	21	64	13		3.091042453358316	4.174387269895637	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr13:76334724..76334838,+__1491.1.0.0	chr13:76334724..76334838,+	15	86	3		2.772588722239781	4.465908118654584	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr1:37939973..37940087,-__71.1.0.0	chr1:37939973..37940087,-	68	97	20		4.23410650459726	4.584967478670572	3.044522437723423	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr13:79980346..79980460,+__274.1.0.0	chr13:79980346..79980460,+	10	85	2		2.3978952727983707	4.454347296253507	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:38156154..38156268,-__1432.1.0.0	chr1:38156154..38156268,-	18	61	9		2.9444389791664403	4.127134385045092	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr1:3816787..3816901,-__1139.1.0.0	chr1:3816787..3816901,-	122	66	15		4.812184355372417	4.204692619390966	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:3816890..3817004,+__72.1.0.0	chr1:3816890..3817004,+	144	85	16		4.976733742420574	4.454347296253507	2.833213344056216	
WILDTYPE__Antisense.noflip.NA__chr1:39325576..39325690,+__73.1.0.0	chr1:39325576..39325690,+	22	80	7		3.1354942159291497	4.394449154672439	2.0794415416798357	
WILDTYPE__Lincrna.noflip.NA__chr13:96329158..96329272,-__275.1.0.0	chr13:96329158..96329272,-	23	84	12		3.1780538303479458	4.442651256490317	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr13:99852893..99853007,-__276.1.0.0	chr13:99852893..99853007,-	14	77	4		2.70805020110221	4.356708826689592	1.6094379124341003	
WILDTYPE__Antisense.flip.sense__chr1:40974319..40974433,-__74.1.0.0	chr1:40974319..40974433,-	23	83	5		3.1780538303479458	4.430816798843313	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr14:100772772..100772886,-__1371.1.0.0	chr14:100772772..100772886,-	39	103	13		3.6888794541139363	4.6443908991413725	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr14:101159639..101159753,-__2241.1.0.0	Enhancer.noflip.NA	17	84	5		2.8903717578961645	4.442651256490317	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr14:101159663..101159777,+__1948.1.0.0	Enhancer.noflip.NA	23	82	11		3.1780538303479458	4.418840607796598	2.4849066497880004	
WILDTYPE__Antisense.noflip.NA__chr14:101292375..101292489,+__277.1.0.0	chr14:101292375..101292489,+	22	73	9		3.1354942159291497	4.30406509320417	2.302585092994046	
WILDTYPE__mrna.noflip.NA__chr14:102290113..102290227,+__1016.1.0.0	chr14:102290113..102290227,+	1	12	1		0.6931471805599453	2.5649493574615367	0.6931471805599453	
WILDTYPE__Enhancer.flip.sense__chr14:102414479..102414593,-__2153.1.0.0	Enhancer.flip.sense	53	90	15		3.9889840465642745	4.51085950651685	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr14:102414536..102414650,+__1860.1.0.0	Enhancer.flip.sense	42	100	15		3.7612001156935624	4.61512051684126	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr14:102706915..102707029,-__1492.1.0.0	chr14:102706915..102707029,-	6	45	4		1.9459101490553132	3.828641396489095	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr14:103585466..103585580,-__2154.1.0.0	Enhancer.noflip.NA	25	72	14		3.258096538021482	4.290459441148391	2.70805020110221	
WILDTYPE__Enhancer.noflip.NA__chr14:103585499..103585613,+__1861.1.0.0	Enhancer.noflip.NA	29	80	14		3.4011973816621555	4.394449154672439	2.70805020110221	
WILDTYPE__Enhancer.noflip.NA__chr14:104583312..104583426,+__2002.1.0.0	Enhancer.noflip.NA	10	59	4		2.3978952727983707	4.0943445622221	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr14:104583315..104583429,-__2295.1.0.0	Enhancer.noflip.NA	10	59	4		2.3978952727983707	4.0943445622221	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr14:105147390..105147504,+__278.1.0.0	chr14:105147390..105147504,+	33	102	9		3.5263605246161616	4.634728988229636	2.302585092994046	
WILDTYPE__Enhancer.flip.sense__chr14:105948355..105948469,-__2155.1.0.0	Enhancer.flip.sense	20	59	7		3.044522437723423	4.0943445622221	2.0794415416798357	
WILDTYPE__Enhancer.flip.sense__chr14:105948394..105948508,+__1862.1.0.0	Enhancer.flip.sense	20	51	7		3.044522437723423	3.9512437185814275	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr14:106355851..106355965,+__279.1.0.0	chr14:106355851..106355965,+	9	52	4		2.302585092994046	3.970291913552122	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr14:106938369..106938483,+__280.1.0.0	chr14:106938369..106938483,+	36	99	10		3.6109179126442243	4.605170185988092	2.3978952727983707	
WILDTYPE__Lincrna.noflip.NA__chr14:106938438..106938552,+__281.1.0.0	chr14:106938438..106938552,+	44	78	13		3.8066624897703196	4.3694478524670215	2.6390573296152584	
WILDTYPE__Enhancer.noflip.NA__chr14:107252946..107253060,+__1760.1.0.0	Enhancer.noflip.NA	20	41	9		3.044522437723423	3.7376696182833684	2.302585092994046	
WILDTYPE__Enhancer.noflip.NA__chr14:107252984..107253098,-__2053.1.0.0	Enhancer.noflip.NA	23	64	10		3.1780538303479458	4.174387269895637	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr14:20811533..20811647,-__282.1.0.0	chr14:20811533..20811647,-	13	46	4		2.6390573296152584	3.8501476017100584	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr1:42128029..42128143,-__2036.1.0.0	Enhancer.noflip.NA	17	77	5		2.8903717578961645	4.356708826689592	1.791759469228055	
WILDTYPE__Enhancer.noflip.NA__chr1:42128038..42128152,+__1743.1.0.0	Enhancer.noflip.NA	17	72	5		2.8903717578961645	4.290459441148391	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr14:21737581..21737695,-__1395.1.0.0	chr14:21737581..21737695,-	49	69	33		3.912023005428146	4.248495242049359	3.5263605246161616	
WILDTYPE__Antisense.noflip.NA__chr14:23388585..23388699,+__283.1.0.0	chr14:23388585..23388699,+	12	72	8		2.5649493574615367	4.290459441148391	2.1972245773362196	
WILDTYPE__mrna.noflip.NA__chr14:24439087..24439201,+__1017.1.0.0	chr14:24439087..24439201,+	20	59	12		3.044522437723423	4.0943445622221	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr14:24521139..24521253,+__1018.1.0.0	chr14:24521139..24521253,+	23	51	13		3.1780538303479458	3.9512437185814275	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr14:24610684..24610798,-__1493.1.0.0	chr14:24610684..24610798,-	25	76	10		3.258096538021482	4.343805421853684	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr14:24610717..24610831,-__1494.1.0.0	chr14:24610717..24610831,-	27	90	10		3.332204510175204	4.51085950651685	2.3978952727983707	
WILDTYPE__mrna.noflip.NA__chr14:24711789..24711903,-__1381.1.0.0	chr14:24711789..24711903,-	30	68	17		3.4339872044851463	4.23410650459726	2.8903717578961645	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr14:25103361..25103475,-__1495.1.0.0	chr14:25103361..25103475,-	16	71	6		2.833213344056216	4.276666119016055	1.9459101490553132	
WILDTYPE__Lincrna.noflip.NA__chr14:29299374..29299488,+__285.1.0.0	chr14:29299374..29299488,+	34	68	13		3.5553480614894135	4.23410650459726	2.6390573296152584	
WILDTYPE__mrna.noflip.NA__chr14:31091445..31091559,+__1322.1.0.0	chr14:31091445..31091559,+	44	112	15		3.8066624897703196	4.727387818712341	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr1:43312058..43312172,-__75.1.0.0	chr1:43312058..43312172,-	17	50	8		2.8903717578961645	3.9318256327243257	2.1972245773362196	
WILDTYPE__Lincrna.noflip.NA__chr1:43424633..43424747,+__76.1.0.0	chr1:43424633..43424747,+	46	105	14		3.8501476017100584	4.663439094112067	2.70805020110221	
WILDTYPE__Lincrna.noflip.NA__chr1:43424695..43424809,+__77.1.0.0	chr1:43424695..43424809,+	27	88	10		3.332204510175204	4.48863636973214	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr14:35451688..35451802,-__286.1.0.0	chr14:35451688..35451802,-	17	44	8		2.8903717578961645	3.8066624897703196	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr14:35451727..35451841,-__287.1.0.0	chr14:35451727..35451841,-	29	58	12		3.4011973816621555	4.07753744390572	2.5649493574615367	
WILDTYPE__mrna.flip.sense__chr14:35451808..35451922,+__1160.1.0.0	chr14:35451808..35451922,+	35	62	13		3.58351893845611	4.143134726391533	2.6390573296152584	
WILDTYPE__Lincrna.noflip.NA__chr1:43824309..43824423,-__78.1.0.0	chr1:43824309..43824423,-	29	82	13		3.4011973816621555	4.418840607796598	2.6390573296152584	
WILDTYPE__mrna.noflip.NA__chr14:55494220..55494334,+__1019.1.0.0	chr14:55494220..55494334,+	11	54	6		2.4849066497880004	4.007333185232471	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr14:55574540..55574654,-__2242.1.0.0	Enhancer.noflip.NA	30	60	13		3.4339872044851463	4.110873864173311	2.6390573296152584	
WILDTYPE__Enhancer.noflip.NA__chr14:55574623..55574737,+__1949.1.0.0	Enhancer.noflip.NA	26	51	13		3.295836866004329	3.9512437185814275	2.6390573296152584	
WILDTYPE__Antisense.noflip.NA__chr14:55738761..55738875,-__290.1.0.0	chr14:55738761..55738875,-	16	49	9		2.833213344056216	3.912023005428146	2.302585092994046	
WILDTYPE__mrna.flip.sense__chr14:56046880..56046994,+__1161.1.0.0	chr14:56046880..56046994,+	41	81	12		3.7376696182833684	4.406719247264253	2.5649493574615367	
