unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:45571390..45571504,-__320.1.0.0	chr15:45571414..45571433,-	13	41	11	0.3779449631841599	2.6390573296152584	3.7376696182833684	2.4849066497880004	0.32059323215972185
WILDTYPE__Antisense.noflip.NA__chr15:45571414..45571528,-__321.1.0.0	chr15:45571441..45571459,-	14	56	11	0.36051907618689744	2.70805020110221	4.04305126783455	2.4849066497880004	0.3078663005959312
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:48624018..48624132,-__322.1.0.0	chr15:48624043..48624074,-	23	52	6	0.5105942886916269	3.1780538303479458	3.970291913552122	1.9459101490553132	0.4125031420689503
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr15:49913033..49913147,-__1500.1.0.0	chr15:49913060..49913095,-	13	67	7	0.29159153596230825	2.6390573296152584	4.219507705176107	2.0794415416798357	0.25587520673891023
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr15:49913077..49913191,+__1501.1.0.0	chr15:49913150..49913163,+	15	72	7	0.3264823027837802	2.772588722239781	4.290459441148391	2.0794415416798357	0.28253055322040466
WILDTYPE__mrna.flip.sense__chr15:50647280..50647394,-__1165.1.0.0	chr15:50647274..50647336,-	4	41	2	0.2627478220165509	1.6094379124341003	3.7376696182833684	1.0986122886681098	0.23329015757067556
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr15:50647384..50647498,+__323.1.0.0	chr15:50647452..50647487,+	11	71	4	0.35894552117455686	2.4849066497880004	4.276666119016055	1.6094379124341003	0.3067090469295435
WILDTYPE__Antisense.flip.sense__chr15:50647602..50647716,+__324.1.0.0	chr15:50647652..50647697,+	14	81	4	0.4086135305175007	2.70805020110221	4.406719247264253	1.6094379124341003	0.34260590893226567
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr15:51973620..51973734,+__1324.1.0.0	chr15:51973680..51973707,+	13	69	5	0.4672950239585351	2.6390573296152584	4.248495242049359	1.791759469228055	0.3834205859344107
WILDTYPE__Enhancer.noflip.NA__chr15:52024108..52024222,-__2160.1.0.0	chr15:52024012-52024470	4	47	2	0.3945040921827017	1.6094379124341003	3.871201010907891	1.0986122886681098	0.33253886259720106
WILDTYPE__Enhancer.noflip.NA__chr15:52024175..52024289,+__1867.1.0.0	chr15:52024012-52024470	4	43	2	0.3945040921827017	1.6094379124341003	3.784189633918261	1.0986122886681098	0.33253886259720106
WILDTYPE__Enhancer.noflip.NA__chr15:52580673..52580787,-__2161.1.0.0	chr15:52580530-52580869	4	16	4	0.45889849028067314	1.6094379124341003	2.833213344056216	1.6094379124341003	0.37768169226117443
WILDTYPE__Enhancer.noflip.NA__chr15:52580787..52580901,+__1868.1.0.0	chr15:52580530-52580869	4	26	2	0.45889849028067314	1.6094379124341003	3.295836866004329	1.0986122886681098	0.37768169226117443
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr15:60547778..60547892,+__1763.1.0.0	chr15:60547541-60548010	12	29	7	0.41878334300710207	2.5649493574615367	3.4011973816621555	2.0794415416798357	0.3497997036504304
WILDTYPE__Antisense.noflip.NA__chr15:60771326..60771440,+__326.1.0.0	chr15:60771366..60771413,+	19	76	7	0.3891334804877594	2.995732273553991	4.343805421853684	2.0794415416798357	0.3286801574183902
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr15:63449639..63449753,-__1502.1.0.0	chr15:63449663..63449688,-	15	57	8	0.4817002423568045	2.772588722239781	4.060443010546419	2.1972245773362196	0.3931902407992553
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr15:66790065..66790179,-__1296.1.0.0	chr15:66790047..66790132,-	12	48	7	0.38091345105999497	2.5649493574615367	3.8918202981106265	2.0794415416798357	0.3227452012539605
WILDTYPE__mrna.noflip.NA__chr15:66994644..66994758,+__1026.1.0.0	chr15:66994718..66994729,+	5	80	2	0.4269101409468133	1.791759469228055	4.394449154672439	1.0986122886681098	0.35551136590707144
WILDTYPE__Lincrna.noflip.NA__chr15:67351517..67351631,-__328.1.0.0	chr15:67351518..67351557,-	5	31	3	0.4527928653203839	1.791759469228055	3.4657359027997265	1.3862943611198906	0.37348781786741425
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:69707322..69707436,-__330.1.0.0	chr15:69707345..69707381,-	6	26	5	0.500622921562258	1.9459101490553132	3.295836866004329	1.791759469228055	0.40588030294436345
WILDTYPE__Enhancer.noflip.NA__chr15:70052677..70052791,-__2057.1.0.0	chr15:70052375-70052953	3	34	1	0.6592626204912957	1.3862943611198906	3.5553480614894135	0.6931471805599453	0.5063732991570805
WILDTYPE__Enhancer.noflip.NA__chr15:70052681..70052795,+__1764.1.0.0	chr15:70052375-70052953	3	34	1	0.6592626204912957	1.3862943611198906	3.5553480614894135	0.6931471805599453	0.5063732991570805
WILDTYPE__Lincrna.noflip.NA__chr15:74753560..74753674,+__331.1.0.0	chr15:74753622..74753661,+	22	57	9	0.48115683916166424	3.1354942159291497	4.060443010546419	2.302585092994046	0.39282343053046265
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:76030923..76031037,-__332.1.0.0	chr15:76030927..76030972,-	23	81	8	0.449764617431843	3.1780538303479458	4.406719247264253	2.1972245773362196	0.37140121044946156
WILDTYPE__mrna.noflip.NA__chr15:77287415..77287529,+__1027.1.0.0	chr15:77287491..77287507,+	5	50	2	0.49525480284703766	1.791759469228055	3.9318256327243257	1.0986122886681098	0.4022966290069494
WILDTYPE__mrna.noflip.NA__chr15:77287609..77287723,+__1028.1.0.0	chr15:77287682..77287705,+	2	12	2	0.5241976924267175	1.0986122886681098	2.5649493574615367	1.0986122886681098	0.42146816829171885
WILDTYPE__mrna.noflip.NA__chr15:78556407..78556521,+__1364.1.0.0	chr15:78556480..78556510,+	10	34	5	0.598735371526002	2.3978952727983707	3.5553480614894135	1.791759469228055	0.4692129239244114
WILDTYPE__mrna.noflip.NA__chr15:79383078..79383192,-__1029.1.0.0	chr15:79383102..79383127,-	4	23	2	0.20955235787780394	1.6094379124341003	3.1780538303479458	1.0986122886681098	0.19025033899236016
WILDTYPE__Lincrna.noflip.NA__chr15:80544520..80544634,-__333.1.0.0	chr15:80544547..80544561,-	2	29	1	0.13523265939743642	1.0986122886681098	3.4011973816621555	0.6931471805599453	0.12683761617980266
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr15:81391669..81391783,+__1503.1.0.0	chr15:81391740..81391757,+	2	35	1	0.07661072729377273	1.0986122886681098	3.58351893845611	0.6931471805599453	0.07381789114279672
WILDTYPE__Antisense.noflip.NA__chr15:81616749..81616863,+__334.1.0.0	chr15:81616796..81616862,+	4	51	2	0.3491065993038476	1.6094379124341003	3.9512437185814275	1.0986122886681098	0.29944259508498033
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr15:83419244..83419358,+__335.1.0.0	chr15:83419302..83419341,+	13	73	5	0.38456101711399754	2.6390573296152584	4.30406509320417	1.791759469228055	0.32538313424605275
WILDTYPE__Lincrna.noflip.NA__chr15:88247051..88247165,-__337.1.0.0	chr15:88247085..88247087,-	5	65	1	0.2371185443149346	1.791759469228055	4.189654742026425	0.6931471805599453	0.21278492092459647
WILDTYPE__mrna.noflip.NA__chr15:88799375..88799489,-__1030.1.0.0	chr15:88799384..88799430,-	25	100	1	0.19654134851571511	3.258096538021482	4.61512051684126	0.6931471805599453	0.17943518565945665
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr15:90744482..90744596,+__1374.1.0.0	chr15:90744533..90744610,+	15	72	6	0.47775688955364165	2.772588722239781	4.290459441148391	1.9459101490553132	0.39052532290307707
WILDTYPE__Enhancer.noflip.NA__chr15:91208884..91208998,-__2162.1.0.0	chr15:91208661-91208996	1	11	1	0.376006478885939	0.6931471805599453	2.4849066497880004	0.6931471805599453	0.3191854479927552
WILDTYPE__Enhancer.noflip.NA__chr15:91208897..91209011,+__1869.1.0.0	chr15:91208661-91208996	2	22	1	0.376006478885939	1.0986122886681098	3.1354942159291497	0.6931471805599453	0.3191854479927552
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr15:91260318..91260432,-__338.1.0.0	chr15:91260325..91260386,-	5	21	4	0.4250559395513742	1.791759469228055	3.091042453358316	1.6094379124341003	0.35421106877564984
WILDTYPE__mrna.flip.sense__chr15:91478435..91478549,+__1166.1.0.0	chr15:91478493..91478551,+	17	64	6	0.4680779553599577	2.8903717578961645	4.174387269895637	1.9459101490553132	0.383954031888642
WILDTYPE__Lincrna.noflip.NA__chr1:59250755..59250869,+__83.1.0.0	chr1:59250815..59250848,+	13	52	5	0.31742146810658367	2.6390573296152584	3.970291913552122	1.791759469228055	0.2756763929066063
WILDTYPE__Enhancer.noflip.NA__chr15:93363677..93363791,-__2058.1.0.0	chr15:93363497-93364154	16	84	4	0.4023870706837456	2.833213344056216	4.442651256490317	1.6094379124341003	0.3381758351612146
WILDTYPE__Enhancer.noflip.NA__chr15:93363679..93363793,+__1765.1.0.0	chr15:93363497-93364154	16	86	4	0.4023870706837456	2.833213344056216	4.465908118654584	1.6094379124341003	0.3381758351612146
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr1:59762425..59762539,+__1435.1.0.0	chr1:59762450..59762511,+	14	37	6	0.43155151936642555	2.70805020110221	3.6375861597263857	1.9459101490553132	0.3587588346858704
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:11734182..11734296,-__2163.1.0.0	chr16:11734091-11734770	11	59	4	0.39958808400872387	2.4849066497880004	4.0943445622221	1.6094379124341003	0.33617796762028274
WILDTYPE__mrna.noflip.NA__chr16:1464670..1464784,-__1346.1.0.0	chr16:1464688..1464728,-	15	57	5	0.518858525255086	2.772588722239781	4.060443010546419	1.791759469228055	0.41795908251187597
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:19079149..19079263,+__1031.1.0.0	chr16:19079215..19079244,+	11	54	7	0.4878014294337251	2.4849066497880004	4.007333185232471	2.0794415416798357	0.3972994795447225
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:1922127..1922241,-__1504.1.0.0	chr16:1922109..1922181,-	16	68	3	0.46251412903509637	2.833213344056216	4.23410650459726	1.3862943611198906	0.38015696095590695
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr16:2014792..2014906,-__1167.1.0.0	chr16:2014810..2014835,-	22	86	6	0.3575611568861637	3.1354942159291497	4.465908118654584	1.9459101490553132	0.3056898229243786
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr16:2014868..2014982,+__341.1.0.0	chr16:2014941..2014964,+	23	87	7	0.36166596892114994	3.1780538303479458	4.477336814478207	2.0794415416798357	0.30870892722351706
WILDTYPE__mrna.noflip.NA__chr16:20911645..20911759,-__1244.1.0.0	chr16:20911641..20911720,-	18	96	6	0.42339897900228823	2.9444389791664403	4.574710978503383	1.9459101490553132	0.3530476585877703
WILDTYPE__mrna.flip.sense__chr16:23652545..23652659,-__1315.1.0.0	chr16:23652570..23652663,-	2	24	1	0.4443382020287044	1.0986122886681098	3.2188758248682006	0.6931471805599453	0.36765122497853764
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:2587909..2588023,+__1404.1.0.0	chr16:2587980..2587994,+	27	88	11	0.3899275531251943	3.332204510175204	4.48863636973214	2.4849066497880004	0.3292516257304861
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr16:28875089..28875203,+__1505.1.0.0	chr16:28875133..28875195,+	12	68	4	0.3763261405922245	2.5649493574615367	4.23410650459726	1.6094379124341003	0.31941773220539765
WILDTYPE__Enhancer.noflip.NA__chr16:2918177..2918291,+__1766.1.0.0	chr16:2917931-2918273	24	69	7	0.41023087631313543	3.2188758248682006	4.248495242049359	2.0794415416798357	0.34375343305186157
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr16:2918201..2918315,-__2059.1.0.0	chr16:2917931-2918273	24	76	7	0.41023087631313543	3.2188758248682006	4.343805421853684	2.0794415416798357	0.34375343305186157
WILDTYPE__mrna.flip.sense__chr16:30546257..30546371,-__1168.1.0.0	chr16:30546275..30546297,-	5	54	2	0.33991512586647776	1.791759469228055	4.007333185232471	1.0986122886681098	0.2926062730512131
WILDTYPE__Antisense.flip.sense__chr16:30546299..30546413,+__343.1.0.0	chr16:30546359..30546410,+	5	54	2	0.3601494482164977	1.791759469228055	4.007333185232471	1.0986122886681098	0.30759458210515694
WILDTYPE__Enhancer.noflip.NA__chr16:30645695..30645809,-__2294.1.0.0	chr16:30645556-30645885	8	34	6	0.3943113315366546	2.1972245773362196	3.5553480614894135	1.9459101490553132	0.33240062422924416
WILDTYPE__Enhancer.noflip.NA__chr16:30645743..30645857,+__2001.1.0.0	chr16:30645556-30645885	15	65	6	0.3943113315366546	2.772588722239781	4.189654742026425	1.9459101490553132	0.33240062422924416
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:30968541..30968655,+__1506.1.0.0	chr16:30968615..30968628,+	16	35	8	0.4759783193027598	2.833213344056216	3.58351893845611	2.1972245773362196	0.38932103725113054
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:31044799..31044913,+__1507.1.0.0	chr16:31044835..31044931,+	11	66	5	0.44251434959578134	2.4849066497880004	4.204692619390966	1.791759469228055	0.3663876670773507
WILDTYPE__Enhancer.flip.sense__chr16:31363439..31363553,+__1871.1.0.0	chr16:31363199-31364642	1	11	1	0.4776473489818997	0.6931471805599453	2.4849066497880004	0.6931471805599453	0.3904511939089017
WILDTYPE__Enhancer.flip.sense__chr16:31363476..31363590,-__2164.1.0.0	chr16:31363199-31364642	1	11	1	0.4776473489818997	0.6931471805599453	2.4849066497880004	0.6931471805599453	0.3904511939089017
WILDTYPE__Enhancer.noflip.NA__chr16:3200525..3200639,+__1767.1.0.0	chr16:3200393-3200919	8	29	7	0.35759963946438716	2.1972245773362196	3.4011973816621555	2.0794415416798357	0.30571816936947893
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr16:3200555..3200669,-__2060.1.0.0	chr16:3200393-3200919	8	25	7	0.35759963946438716	2.1972245773362196	3.258096538021482	2.0794415416798357	0.30571816936947893
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:4475789..4475903,+__1508.1.0.0	chr16:4475853..4475887,+	11	74	4	0.27489979182967583	2.4849066497880004	4.31748811353631	1.6094379124341003	0.24286758087827715
WILDTYPE__mrna.noflip.NA__chr16:451865..451979,+__1261.1.0.0	chr16:451923..451951,+	7	35	3	0.3102932881992734	2.0794415416798357	3.58351893845611	1.3862943611198906	0.2702509962763331
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:4524495..4524609,-__1509.1.0.0	chr16:4524523..4524535,-	10	59	5	0.3397283828932447	2.3978952727983707	4.0943445622221	1.791759469228055	0.2924668940831341
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:4987114..4987228,-__1401.1.0.0	chr16:4987129..4987156,-	7	41	4	0.444207003717595	2.0794415416798357	3.7376696182833684	1.6094379124341003	0.3675603845714437
WILDTYPE__Lincrna.noflip.NA__chr1:65468084..65468198,-__85.1.0.0	chr1:65468108..65468146,-	3	23	2	0.2957443295446451	1.3862943611198906	3.1780538303479458	1.0986122886681098	0.2590853018825757
WILDTYPE__Lincrna.noflip.NA__chr16:54962441..54962555,-__344.1.0.0	chr16:54962415..54962492,-	7	37	3	0.46084720647008176	2.0794415416798357	3.6375861597263857	1.3862943611198906	0.37901654582800015
WILDTYPE__Lincrna.flip.sense__chr16:54962763..54962877,-__345.1.0.0	chr16:54962704..54962812,-	15	70	5	0.4022320577701685	2.772588722239781	4.2626798770413155	1.791759469228055	0.3380652940098959
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr16:54963049..54963163,-__346.1.0.0	chr16:54963026..54963108,-	32	65	7	0.3753070497072615	3.4965075614664802	4.189654742026425	2.0794415416798357	0.3186770150668267
WILDTYPE__Lincrna.noflip.NA__chr1:65533394..65533508,-__86.1.0.0	chr1:65533390..65533443,-	17	91	5	0.3594297651125985	2.8903717578961645	4.5217885770490405	1.791759469228055	0.3070653214627962
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr16:66442347..66442461,+__347.1.0.0	chr16:66442411..66442461,+	2	21	2	0.42129029299061177	1.0986122886681098	3.091042453358316	1.0986122886681098	0.35156511606991675
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr16:66556179..66556293,+__1951.1.0.0	chr16:66555983-66556387	20	65	8	0.4192886237052722	3.044522437723423	4.189654742026425	2.1972245773362196	0.35015577686452437
WILDTYPE__mrna.noflip.NA__chr16:67840396..67840510,-__1032.1.0.0	chr16:67840416..67840439,-	10	40	6	0.4106535493506278	2.3978952727983707	3.713572066704308	1.9459101490553132	0.3440531071801669
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:67927077..67927191,+__1510.1.0.0	chr16:67927147..67927180,+	14	81	3	0.3407655319292081	2.70805020110221	4.406719247264253	1.3862943611198906	0.29324074332187744
WILDTYPE__mrna.flip.sense__chr16:68118640..68118754,+__1033.1.0.0	chr16:68118689..68118733,+	10	51	5	0.4560613866723875	2.3978952727983707	3.9512437185814275	1.791759469228055	0.37573511006182714
WILDTYPE__Enhancer.flip.sense__chr16:68271490..68271604,-__2165.1.0.0	chr16:68271348-68271876	13	52	8	0.4492971540512472	2.6390573296152584	3.970291913552122	2.1972245773362196	0.3710787175731486
WILDTYPE__Enhancer.flip.sense__chr16:68271578..68271692,+__1872.1.0.0	chr16:68271348-68271876	17	69	7	0.4492971540512472	2.8903717578961645	4.248495242049359	2.0794415416798357	0.3710787175731486
WILDTYPE__mrna.flip.sense__chr16:69166472..69166586,+__1034.1.0.0	chr16:69166496..69166561,+	17	48	7	0.3329974145166879	2.8903717578961645	3.8918202981106265	2.0794415416798357	0.28743010159730714
WILDTYPE__mrna.noflip.NA__chr16:69796155..69796269,+__1305.1.0.0	chr16:69796212..69796275,+	22	67	5	0.3427780143410028	3.1354942159291497	4.219507705176107	1.791759469228055	0.29474061299372745
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr16:699214..699328,-__348.1.0.0	chr16:699222..699278,-	17	54	8	0.37603071768891283	2.8903717578961645	4.007333185232471	2.1972245773362196	0.31920306316380354
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:74700722..74700836,-__1511.1.0.0	chr16:74700747..74700804,-	12	59	5	0.48911995348684834	2.5649493574615367	4.0943445622221	1.791759469228055	0.3981853102199347
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr16:75410614..75410728,-__2245.1.0.0	chr16:75410566-75410863	4	41	1	0.5286581101563999	1.6094379124341003	3.7376696182833684	0.6931471805599453	0.42439029838368636
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr16:75410781..75410895,+__1952.1.0.0	chr16:75410566-75410863	1	15	1	0.5286581101563999	0.6931471805599453	2.772588722239781	0.6931471805599453	0.42439029838368636
WILDTYPE__Enhancer.noflip.NA__chr16:81515061..81515175,-__2166.1.0.0	chr16:81514966-81515415	3	35	2	0.40751834151053795	1.3862943611198906	3.58351893845611	1.0986122886681098	0.34182811221539033
WILDTYPE__Enhancer.noflip.NA__chr16:81515207..81515321,+__1873.1.0.0	chr16:81514966-81515415	6	52	3	0.40751834151053795	1.9459101490553132	3.970291913552122	1.3862943611198906	0.34182811221539033
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:85045083..85045197,-__1512.1.0.0	chr16:85045069..85045128,-	19	67	5	0.40803591696081415	2.995732273553991	4.219507705176107	1.791759469228055	0.34219576661562007
WILDTYPE__Enhancer.flip.sense__chr16:85202602..85202716,-__2167.1.0.0	chr16:85202555-85203049	6	38	2	0.33893230657989226	1.9459101490553132	3.6635616461296463	1.0986122886681098	0.29187251022562044
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:85202704..85202818,+__1874.1.0.0	chr16:85202555-85203049	5	42	2	0.33893230657989226	1.791759469228055	3.7612001156935624	1.0986122886681098	0.29187251022562044
WILDTYPE__Enhancer.noflip.NA__chr16:86965090..86965204,-__2168.1.0.0	chr16:86964858-86965748	9	31	5	0.3985929485714893	2.302585092994046	3.4657359027997265	1.791759469228055	0.3354666944984926
WILDTYPE__Enhancer.noflip.NA__chr16:86965152..86965266,+__1875.1.0.0	chr16:86964858-86965748	2	10	2	0.3985929485714893	1.0986122886681098	2.3978952727983707	1.0986122886681098	0.3354666944984926
WILDTYPE__mrna.noflip.NA__chr16:8814506..8814620,+__1035.1.0.0	chr16:8814563..8814603,+	4	37	2	0.43524316061142865	1.6094379124341003	3.6375861597263857	1.0986122886681098	0.36133428476000573
WILDTYPE__Lincrna.noflip.NA__chr16:89119327..89119441,-__349.1.0.0	chr16:89119355..89119388,-	3	32	2	0.3918224189666189	1.3862943611198906	3.4965075614664802	1.0986122886681098	0.330613981192702
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr16:89724164..89724278,+__1513.1.0.0	chr16:89724188..89724261,+	16	58	5	0.4117434599688995	2.833213344056216	4.07753744390572	1.791759469228055	0.34482543698979307
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr16:89753019..89753133,+__1514.1.0.0	chr16:89753070..89753117,+	18	73	6	0.3790178511358893	2.9444389791664403	4.30406509320417	1.9459101490553132	0.3213715437135207
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr17:13972761..13972875,-__350.1.0.0	chr17:13972742..13972814,-	15	65	8	0.3514068983346108	2.772588722239781	4.189654742026425	2.1972245773362196	0.3011461967067558
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:713977..714091,-__88.1.0.0	chr1:713985..714054,-	15	68	5	0.36749438029716763	2.772588722239781	4.23410650459726	1.791759469228055	0.31298014583364875
