unique_id	MPRA_mean_activ	MPRA_tissue_sp	avg_tf_tissue_sp	log_avg_tf_tissue_sp	num_motifs	log_num_motifs	num_bp_covered	log_num_bp_covered	max_coverage	log_max_coverage
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:28583975..28584089,+__1958.1.0.0	-0.8990369702728414	0.18316360418346714	0.39454849384111873	0.33257070255507304	32	3.4965075614664802	58	4.07753744390572	24	3.2188758248682006
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:8628425..8628539,+__1787.1.0.0	-1.8111149317266524	0.31360858018699583	0.44497221036311535	0.36809008979684704	21	3.091042453358316	71	4.276666119016055	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:124553929..124554043,-__2192.1.0.0	-1.7881590455466476	0.3050494645334191	0.4376870773627892	0.3630356259959068	100	4.61512051684126	87	4.477336814478207	45	3.828641396489095
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:124553965..124554079,+__1899.1.0.0	-1.1752194946334835	0.15421526070152847	0.43202162478082473	0.35908716952836117	71	4.276666119016055	105	4.663439094112067	27	3.332204510175204
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:152878293..152878407,-__2091.1.0.0	-1.4859711614132394	0.2413877856597697	0.3903950627286371	0.3295879245507621	26	3.295836866004329	67	4.219507705176107	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:152878296..152878410,+__1798.1.0.0	-0.7799782254906874	0.26155388392589163	0.3903950627286371	0.3295879245507621	26	3.295836866004329	67	4.219507705176107	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:15450961..15451075,+__1967.1.0.0	-1.7908904796300107	0.30070805298049036	0.3934742627345566	0.33180009825696405	22	3.1354942159291497	58	4.07753744390572	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:171858429..171858543,-__2093.1.0.0	-1.227330310236774	0.36409111349781104	0.5306154347785947	0.42566989947886075	20	3.044522437723423	72	4.290459441148391	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:171858465..171858579,+__1800.1.0.0	-1.0761368485107228	0.271462830925417	0.5071269140849761	0.41020513247856794	15	2.772588722239781	44	3.8066624897703196	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:46446676..46446790,-__2261.1.0.0	-2.0111642076061407	0.46350750186932593	0.46097347863134935	0.37910297971628776	29	3.4011973816621555	61	4.127134385045092	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:46446745..46446859,+__1968.1.0.0	-2.16127812819327	0.49411072010856505	0.45865382277349565	0.37751397118439617	22	3.1354942159291497	55	4.02535169073515	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.0.0	-1.398792550066557	0.2655736344537266	0.447777200950713	0.3700294153780772	9	2.302585092994046	42	3.7612001156935624	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769808..185769922,+__1904.1.0.0	-2.0610662881512067	0.30597411010375547	0.447777200950713	0.3700294153780772	9	2.302585092994046	42	3.7612001156935624	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:2803053..2803167,-__2198.1.0.0	-1.5270077441069736	0.3711399421107158	0.4743082284810791	0.3881888821380448	10	2.3978952727983707	57	4.060443010546419	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:2803065..2803179,+__1905.1.0.0	-2.10283516332523	0.44015707662973935	0.4743082284810791	0.3881888821380448	11	2.4849066497880004	59	4.0943445622221	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr5:40410488..40410602,-__2262.1.0.0	-2.0394542432492027	0.4404252157103623	0.43029677382220893	0.35788195688098995	8	2.1972245773362196	45	3.828641396489095	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr5:40487152..40487266,-__2263.1.0.0	-1.8493000597904963	0.3759754106830886	0.46214294851575183	0.37990313255039115	16	2.833213344056216	59	4.0943445622221	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr5:40487230..40487344,+__1970.1.0.0	-1.7962360178951589	0.33786118262361536	0.44907736700390094	0.3709270552906031	16	2.833213344056216	61	4.127134385045092	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:11324047..11324161,+__1811.1.0.0	-1.751671169508456	0.3751078198840078	0.4165612175262105	0.3482322568104362	10	2.3978952727983707	60	4.110873864173311	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:143247956..143248070,+__1812.1.0.0	0.3468840745124055	0.16875704622268597	0.44653867384045337	0.36917358122628763	29	3.4011973816621555	91	4.5217885770490405	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:143247973..143248087,-__2105.1.0.0	-0.09341753938701713	0.15484996688361227	0.42308487003135203	0.3528269589535055	27	3.332204510175204	74	4.31748811353631	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:160137769..160137883,+__1972.1.0.0	-2.2509282716910457	0.513242848560473	0.5128944847002986	0.41402469324696917	6	1.9459101490553132	52	3.970291913552122	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:160137774..160137888,-__2265.1.0.0	-1.3665883638647358	0.31876330612577836	0.5348619392669226	0.42844043514849717	7	2.0794415416798357	63	4.1588830833596715	2	1.0986122886681098
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:26126471..26126585,+__1973.1.0.0	0.7170595369621933	0.25951644304392224	0.4331525440587923	0.3598765940240854	51	3.9512437185814275	85	4.454347296253507	22	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:26126481..26126595,-__2266.1.0.0	0.019012569308832477	0.2533281384194067	0.40596964964991955	0.34072720684675106	37	3.6375861597263857	72	4.290459441148391	22	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30650001..30650115,+__1974.1.0.0	-0.13041596139066117	0.11417883319026738	0.4319952977833974	0.35906878486225074	30	3.4339872044851463	57	4.060443010546419	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30720242..30720356,-__2268.1.0.0	-1.8433450913458487	0.4196876776392357	0.4611822194120318	0.3792458473815373	35	3.58351893845611	73	4.30406509320417	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30720294..30720408,+__1975.1.0.0	-2.14110081764181	0.31110092107565995	0.4952259419874691	0.40227732718758863	33	3.5263605246161616	73	4.30406509320417	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30731366..30731480,-__2269.1.0.0	-0.972340973452139	0.36913516193619933	0.4461708355856018	0.3689192603166798	18	2.9444389791664403	86	4.465908118654584	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30731404..30731518,+__1976.1.0.0	-1.682403148793884	0.3873143219591044	0.4515546369849399	0.3726351455136534	21	3.091042453358316	92	4.532599493153256	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30737487..30737601,-__2270.1.0.0	0.31458404581958904	0.3040181634142138	0.37429572919233023	0.3179414029498355	33	3.5263605246161616	65	4.189654742026425	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:30737519..30737633,+__1977.1.0.0	-0.24080741194928912	0.3508365965688632	0.39583252426481774	0.3334910288517318	24	3.2188758248682006	83	4.430816798843313	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:31705830..31705944,+__1978.1.0.0	-0.019964294507097396	0.27566357032076566	0.42304665962477844	0.3528001081869982	30	3.4339872044851463	70	4.2626798770413155	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32571807..32571921,-__2272.1.0.0	-0.33064932540637476	0.18408125058234162	0.43058835843292004	0.3580857991173895	14	2.70805020110221	74	4.31748811353631	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32571851..32571965,+__1979.1.0.0	-1.0761076102710352	0.2739740067707268	0.3768931620506814	0.3198296292641822	9	2.302585092994046	35	3.58351893845611	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0	-0.04236442412853936	0.13426821833040448	0.4026785377689362	0.33838364996979603	22	3.1354942159291497	53	3.9889840465642745	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0	-1.1249261631618	0.25725116686990884	0.4029904796358395	0.33860601537801316	32	3.4965075614664802	49	3.912023005428146	20	3.044522437723423
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:86114662..86114776,+__1981.1.0.0	-1.2739621643695804	0.35416606666764966	0.37881830779647646	0.3212268336377501	19	2.995732273553991	43	3.784189633918261	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:111722002..111722116,-__2306.1.0.0	-1.5811388500101229	0.27562131435269854	0.4226324419479093	0.3525089877443835	13	2.6390573296152584	37	3.6375861597263857	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:128171201..128171315,+__2008.1.0.0	-0.6689779697017365	0.012292668387720806	0.368724321042496	0.31387915352449164	54	4.007333185232471	103	4.6443908991413725	18	2.9444389791664403
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:130586299..130586413,+__1818.1.0.0	-1.1745805726055651	0.22098001729380187	0.4286574722050123	0.3567351726684546	40	3.713572066704308	51	3.9512437185814275	31	3.4657359027997265
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:151541671..151541785,-__2113.1.0.0	-1.33397880937744	0.19537980485510617	0.45770195126946517	0.3768611896916141	21	3.091042453358316	66	4.204692619390966	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:151541708..151541822,+__1820.1.0.0	-0.34711620004739824	0.4067539610710537	0.45699029395844437	0.37637286552886406	29	3.4011973816621555	76	4.343805421853684	16	2.833213344056216
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:1894829..1894943,-__2275.1.0.0	0.08810523011620612	0.28507506728684945	0.507629388692048	0.4105384759141629	39	3.6888794541139363	72	4.290459441148391	24	3.2188758248682006
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:1894873..1894987,+__1982.1.0.0	-0.6856061418659095	0.33099554875412046	0.4726258471469105	0.38704709784714053	39	3.6888794541139363	89	4.499809670330265	24	3.2188758248682006
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	-0.3219256889471412	0.2690574845298475	0.5163256027547557	0.41629004170150025	24	3.2188758248682006	71	4.276666119016055	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521821..47521935,+__1916.1.0.0	-0.5092982805917963	0.3428399262802382	0.5163256027547557	0.41629004170150025	24	3.2188758248682006	71	4.276666119016055	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:75947352..75947466,-__2276.1.0.0	-0.6342334150207908	0.1407797079876791	0.5232127205571775	0.4208217362262229	13	2.6390573296152584	56	4.04305126783455	6	1.9459101490553132
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:75947478..75947592,+__1983.1.0.0	1.4021065697342774	0.1472829456662429	0.5036635848995962	0.4079045202545612	62	4.143134726391533	79	4.382026634673881	28	3.367295829986474
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr8:134911741..134911855,-__2115.1.0.0	-2.330633076875438	0.44880529056359036	0.5090503415696933	0.4114805401104251	23	3.1780538303479458	54	4.007333185232471	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr8:134911743..134911857,+__1822.1.0.0	-2.487994544946202	0.3158620238067194	0.5090503415696933	0.4114805401104251	22	3.1354942159291497	41	3.7376696182833684	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr8:39797592..39797706,+__1984.1.0.0	-1.6577116159613834	0.3721794870567569	0.5045109100211171	0.40846786865430373	9	2.302585092994046	34	3.5553480614894135	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:29214211..29214325,+__1827.1.0.0	-1.4125247243212289	0.22850054261600442	0.408525179435469	0.3425431849479985	22	3.1354942159291497	64	4.174387269895637	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:35604021..35604135,-__2278.1.0.0	0.19736666730698096	0.36009597953741085	0.40174509604799064	0.3377179575657237	18	2.9444389791664403	99	4.605170185988092	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:35604089..35604203,+__1985.1.0.0	1.0569691332641258	0.20437841269542525	0.42719719681377594	0.3557125187257709	31	3.4657359027997265	72	4.290459441148391	22	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:73035001..73035115,-__2308.1.0.0	1.0078567645849912	0.0445116664482302	0.38230487427463056	0.3237523046880129	51	3.9512437185814275	87	4.477336814478207	29	3.4011973816621555
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:73035037..73035151,+__2015.1.0.0	1.2006087572413262	0.2424560253798502	0.4116857141357352	0.34478453223914324	46	3.8501476017100584	88	4.48863636973214	29	3.4011973816621555
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:90407774..90407888,-__2279.1.0.0	-1.304461712099981	0.31127183876149755	0.44766619600877333	0.36995273976969845	29	3.4011973816621555	93	4.543294782270004	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chrX:125606684..125606798,-__2309.1.0.0	-2.175394042727043	0.4115325789234596	0.5048256542823788	0.40867704715972103	15	2.772588722239781	33	3.5263605246161616	9	2.302585092994046
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chrX:154029191..154029305,-__2280.1.0.0	-0.19665158630366808	0.09507545044745291	0.33783458884003215	0.29105232838365697	18	2.9444389791664403	89	4.499809670330265	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chrX:154029200..154029314,+__1987.1.0.0	-1.5087560086413452	0.16002649845039993	0.33783458884003215	0.29105232838365697	18	2.9444389791664403	89	4.499809670330265	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chrX:23971400..23971514,-__2122.1.0.0	-1.372436786821942	0.3501089858618848	0.4799214415524256	0.39198900633508404	12	2.5649493574615367	56	4.04305126783455	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chrX:23971444..23971558,+__1829.1.0.0	-1.8923646939951198	0.3186395866539717	0.4459765640671327	0.3687849161827781	17	2.8903717578961645	85	4.454347296253507	8	2.1972245773362196
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr11:118868677..118868791,-__157.1.0.0	1.4472178016062713	0.033941557307826366	0.5033104690381998	0.4076696556653192	22	3.1354942159291497	71	4.276666119016055	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr11:13011056..13011170,-__166.1.0.0	2.644513603616648	0.11927475079360368	0.3719828330429207	0.316257016866026	9	2.302585092994046	63	4.1588830833596715	5	1.791759469228055
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr13:99852893..99853007,-__276.1.0.0	0.9835292634656975	0.024722456858096303	0.3393640549448695	0.29219491544926884	11	2.4849066497880004	65	4.189654742026425	4	1.6094379124341003
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr16:2014868..2014982,+__341.1.0.0	1.4635105140814757	0.1892674061023317	0.45570645531400517	0.3754913190871331	38	3.6635616461296463	85	4.454347296253507	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr17:13972761..13972875,-__350.1.0.0	2.7389587360225813	0.0612164957802234	0.4394368090719303	0.3642519322753157	39	3.6888794541139363	82	4.418840607796598	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:109642741..109642855,+__3.1.0.0	1.9200263315795072	0.10855180656731034	0.44193256335599285	0.365984271719256	43	3.784189633918261	98	4.59511985013459	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:211556065..211556179,+__50.1.0.0	1.9502255162914812	0.08637994043552118	0.424340774850615	0.3537090925417602	34	3.5553480614894135	49	3.912023005428146	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:213031405..213031519,-__51.1.0.0	-0.7212018994310503	0.35549373134267964	0.3705498390380127	0.3152120016872424	20	3.044522437723423	83	4.430816798843313	13	2.6390573296152584
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:22351918..22352032,+__53.1.0.0	3.0145825731958578	0.08010976737558717	0.423708988394466	0.3532654300224703	64	4.174387269895637	87	4.477336814478207	27	3.332204510175204
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:231664267..231664381,-__56.1.0.0	0.4346701825838523	0.17694532522886205	0.44030655748942493	0.36485597807609044	33	3.5263605246161616	93	4.543294782270004	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:3816890..3817004,+__72.1.0.0	-0.3833339095241792	0.11688084128999639	0.43877262890357766	0.36379040909956706	83	4.430816798843313	82	4.418840607796598	55	4.02535169073515
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:713977..714091,-__88.1.0.0	1.2270841270805253	0.16066932363983918	0.4016734463840896	0.33766684164219524	31	3.4657359027997265	74	4.31748811353631	22	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:762867..762981,-__90.1.0.0	2.9210871401176255	0.050062847617608375	0.43423215697936113	0.36062962375964525	46	3.8501476017100584	105	4.663439094112067	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr1:91317140..91317254,-__95.1.0.0	0.28320335860598406	0.16774874956507382	0.3296411846235645	0.28490911983755357	16	2.833213344056216	86	4.465908118654584	7	2.0794415416798357
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr20:18547998..18548112,+__457.1.0.0	2.440372840127598	0.05798132854135696	0.40574046237173705	0.34056418344137934	27	3.332204510175204	56	4.04305126783455	22	3.1354942159291497
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr22:43011170..43011284,+__530.1.0.0	-1.9522060759152975	0.3716714738096864	0.4599240892448478	0.37838444070061494	2	1.0986122886681098	23	3.1780538303479458	1	0.6931471805599453
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr22:48027372..48027486,+__534.1.0.0	2.1297543313003344	0.0961732743835837	0.42330736427538557	0.3529832931662011	32	3.4965075614664802	77	4.356708826689592	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr2:139259230..139259344,-__400.1.0.0	0.35483325892870105	0.11638406285261711	0.44368729983293503	0.36720046565776937	41	3.7376696182833684	71	4.276666119016055	21	3.091042453358316
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr2:160568910..160569024,-__403.1.0.0	2.1410158740275578	0.09016708431773109	0.4143069726685551	0.3466396391520503	30	3.4339872044851463	84	4.442651256490317	11	2.4849066497880004
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr2:74375092..74375206,+__445.1.0.0	-0.5869043976653061	0.2426613010036617	0.47762083067531663	0.39043324744518226	44	3.8066624897703196	95	4.564348191467836	19	2.995732273553991
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr3:67705091..67705205,+__589.1.0.0	-0.7583266226329256	0.25695583908681713	0.37176842145699307	0.31610072603170764	19	2.995732273553991	85	4.454347296253507	10	2.3978952727983707
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr4:53578591..53578705,+__634.1.0.0	-0.980943512165689	0.19453669795551898	0.40890997666581186	0.3428163392258544	22	3.1354942159291497	68	4.23410650459726	15	2.772588722239781
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr4:6675094..6675208,+__637.1.0.0	0.4199381598908361	0.11886142316125319	0.4798975045472726	0.39197283169360136	30	3.4339872044851463	49	3.912023005428146	17	2.8903717578961645
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr5:104728636..104728750,-__651.1.0.0	0.22425628018096974	0.11617131773867495	0.3982480369119767	0.335220050757893	26	3.295836866004329	62	4.143134726391533	18	2.9444389791664403
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr5:38845829..38845943,-__693.1.0.0	-0.056706049950354165	0.07560022344164057	0.42025365012207566	0.350835482507826	28	3.367295829986474	72	4.290459441148391	14	2.70805020110221
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr5:44808796..44808910,-__698.1.0.0	-0.9117625614571111	0.3520156165089623	0.6666666666666666	0.5108256237659906	1	0.6931471805599453	18	2.9444389791664403	1	0.6931471805599453
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr5:9546244..9546358,+__720.1.0.0	0.14234464799288005	0.3999161982619131	0.46183312162354084	0.3796912109163296	102	4.634728988229636	91	4.5217885770490405	28	3.367295829986474
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr6:4021366..4021480,-__751.1.0.0	0.29645951995366504	0.21190404968246468	0.41016448875033107	0.34370635627415935	29	3.4011973816621555	57	4.060443010546419	12	2.5649493574615367
